g2(0): T&A;46,8772328
g2(0): T&B;81,3852640
g2(0): T&A&B;0,0293077543
Counts: T;3036305,00
Counts: A;638205,000
Counts: B;830762,000
Counts: T&A;45419,0000
Counts: T&B;102645,000
Counts: T&A&B;45,0000000
Capture Duration (s);10,0000000
Rates (Hz): T;303630,500
Rates (Hz): A;63820,5000
Rates (Hz): B;83076,2000
Rates (Hz): T&A;4541,90000
Rates (Hz): T&B;10264,5000
Rates (Hz): T&A&B;4,50000000
