g2(0): T&A;133,332978
g2(0): T&B;25,6732514
g2(0): T&A&B;0,00000000
Counts: T;170455,000
Counts: A;29128,0000
Counts: B;18738,0000
Counts: T&A;331,000000
Counts: T&B;41,0000000
Counts: T&A&B;0,00000000
Capture Duration (s);10,0000000
Rates (Hz): T;17045,5000
Rates (Hz): A;2912,80000
Rates (Hz): B;1873,80000
Rates (Hz): T&A;33,1000000
Rates (Hz): T&B;4,10000000
Rates (Hz): T&A&B;0,00000000
