g2(0): A&B;0,958796984
Counts: A;639279,000
Counts: B;832057,000
Counts: A&B;255,000000
Capture Duration (s);10,0000000
Rates (Hz): A;63927,9000
Rates (Hz): B;83205,7000
Rates (Hz): A&B;25,5000000
