g2(0): T&A;134,882336
g2(0): T&B;276,230372
g2(0): T&A&B;0,00000000
Counts: T;166703,000
Counts: A;28552,0000
Counts: B;23497,0000
Counts: T&A;321,000000
Counts: T&B;541,000000
Counts: T&A&B;0,00000000
Capture Duration (s);10,0000000
Rates (Hz): T;16670,3000
Rates (Hz): A;2855,20000
Rates (Hz): B;2349,70000
Rates (Hz): T&A;32,1000000
Rates (Hz): T&B;54,1000000
Rates (Hz): T&A&B;0,00000000
