g2(0): T&A;46,7812880
g2(0): T&B;81,0992882
g2(0): T&A&B;0,0261490744
Counts: T;303032,000
Counts: A;64065,0000
Counts: B;83074,0000
Counts: T&A;4541,00000
Counts: T&B;10208,0000
Counts: T&A&B;4,00000000
Capture Duration (s);1,00000000
Rates (Hz): T;303032,000
Rates (Hz): A;64065,0000
Rates (Hz): B;83074,0000
Rates (Hz): T&A;4541,00000
Rates (Hz): T&B;10208,0000
Rates (Hz): T&A&B;4,00000000
