g2(0): T&A;145,556954
g2(0): T&B;145,976948
g2(0): T&A&B;0,00000000
Counts: T;148646,000
Counts: A;24773,0000
Counts: B;19448,0000
Counts: T&A;268,000000
Counts: T&B;211,000000
Counts: T&A&B;0,00000000
Capture Duration (s);10,0000000
Rates (Hz): T;14864,6000
Rates (Hz): A;2477,30000
Rates (Hz): B;1944,80000
Rates (Hz): T&A;26,8000000
Rates (Hz): T&B;21,1000000
Rates (Hz): T&A&B;0,00000000
