g2(0): T&A;118,001017
g2(0): T&B;290,043187
g2(0): T&A&B;0,00000000
Counts: T;171719,000
Counts: A;29808,0000
Counts: B;26021,0000
Counts: T&A;302,000000
Counts: T&B;648,000000
Counts: T&A&B;0,00000000
Capture Duration (s);10,0000000
Rates (Hz): T;17171,9000
Rates (Hz): A;2980,80000
Rates (Hz): B;2602,10000
Rates (Hz): T&A;30,2000000
Rates (Hz): T&B;64,8000000
Rates (Hz): T&A&B;0,00000000
