g2(0): T&A;128,519157
g2(0): T&B;3,96065115
g2(0): T&A&B;0,00000000
Counts: T;166546,000
Counts: A;28312,0000
Counts: B;18192,0000
Counts: T&A;303,000000
Counts: T&B;6,00000000
Counts: T&A&B;0,00000000
Capture Duration (s);10,0000000
Rates (Hz): T;16654,6000
Rates (Hz): A;2831,20000
Rates (Hz): B;1819,20000
Rates (Hz): T&A;30,3000000
Rates (Hz): T&B;0,600000000
Rates (Hz): T&A&B;0,00000000
