g2(0): A&B;0,976452590
Counts: A;638718,000
Counts: B;830557,000
Counts: A&B;259,000000
Capture Duration (s);10,0000000
Rates (Hz): A;63871,8000
Rates (Hz): B;83055,7000
Rates (Hz): A&B;25,9000000
