g2(0): A&B;0,961919669
Counts: A;636261,000
Counts: B;830022,000
Counts: A&B;254,000000
Capture Duration (s);10,0000000
Rates (Hz): A;63626,1000
Rates (Hz): B;83002,2000
Rates (Hz): A&B;25,4000000
