g2(0): A&B;0,935584371
Counts: A;638828,000
Counts: B;829879,000
Counts: A&B;248,000000
Capture Duration (s);10,0000000
Rates (Hz): A;63882,8000
Rates (Hz): B;82987,9000
Rates (Hz): A&B;24,8000000
