g2(0): T&A;141,685306
g2(0): T&B;3,36241464
g2(0): T&A&B;0,00000000
Counts: T;166074,000
Counts: A;28219,0000
Counts: B;17908,0000
Counts: T&A;332,000000
Counts: T&B;5,00000000
Counts: T&A&B;0,00000000
Capture Duration (s);10,0000000
Rates (Hz): T;16607,4000
Rates (Hz): A;2821,90000
Rates (Hz): B;1790,80000
Rates (Hz): T&A;33,2000000
Rates (Hz): T&B;0,500000000
Rates (Hz): T&A&B;0,00000000
