g2(0): A&B;0,980497596
Counts: A;638230,000
Counts: B;830959,000
Counts: A&B;260,000000
Capture Duration (s);10,0000000
Rates (Hz): A;63823,0000
Rates (Hz): B;83095,9000
Rates (Hz): A&B;26,0000000
