g2(0): T&A;130,494054
g2(0): T&B;250,174761
g2(0): T&A&B;0,00000000
Counts: T;166742,000
Counts: A;28678,0000
Counts: B;22582,0000
Counts: T&A;312,000000
Counts: T&B;471,000000
Counts: T&A&B;0,00000000
Capture Duration (s);10,0000000
Rates (Hz): T;16674,2000
Rates (Hz): A;2867,80000
Rates (Hz): B;2258,20000
Rates (Hz): T&A;31,2000000
Rates (Hz): T&B;47,1000000
Rates (Hz): T&A&B;0,00000000
