g2(0): T&A;130,405039
g2(0): T&B;59,0641602
g2(0): T&A&B;0,00000000
Counts: T;166850,000
Counts: A;28679,0000
Counts: B;18671,0000
Counts: T&A;312,000000
Counts: T&B;92,0000000
Counts: T&A&B;0,00000000
Capture Duration (s);10,0000000
Rates (Hz): T;16685,0000
Rates (Hz): A;2867,90000
Rates (Hz): B;1867,10000
Rates (Hz): T&A;31,2000000
Rates (Hz): T&B;9,20000000
Rates (Hz): T&A&B;0,00000000
