# Oscilloscope file ./20191024_892330.bin
# Channel 1
Time / s;Voltage / V
34.7;-48
34.8;-48
34.9;-48
35;-48
35.1;-48
35.2;-48
35.3;-47.6
35.4;-48
35.5;-48.4
35.6;-48.4
35.7;-48.4
35.8;-48.4
35.9;-48.4
36;-48.8
36.1;-49.2
36.2;-49.2
36.3;-49.2
36.4;-49.2
36.5;-49.2
36.6;-49.2
36.7;-49.6
36.8;-49.6
36.9;-49.6
37;-49.6
37.1;-49.6
37.2;-50
37.3;-50
37.4;-50
37.5;-50.4
37.6;-50
37.7;-50.4
37.8;-50.4
37.9;-50.4
38;-50.4
38.1;-50.4
38.2;-50.4
38.3;-50.8
38.4;-50.8
38.5;-50.8
38.6;-50.8
38.7;-50.8
38.8;-51.2
38.9;-51.2
39;-51.2
39.1;-51.6
39.2;-51.6
39.3;-51.6
39.4;-51.2
39.5;-51.6
39.6;-52
39.7;-52
39.8;-52
39.9;-52.4
40;-52
40.1;-52.4
40.2;-52.4
40.3;-52.4
40.4;-52.4
40.5;-52.4
40.6;-52.8
40.7;-52.8
40.8;-52.8
40.9;-52.8
41;-53.2
41.1;-53.2
41.2;-53.2
41.3;-53.6
41.4;-53.2
41.5;-53.6
41.6;-53.6
41.7;-53.6
41.8;-54
41.9;-54
42;-54
42.1;-54
42.2;-54
42.3;-54.4
42.4;-54
42.5;-54.4
42.6;-54.4
42.7;-54.4
42.8;-54.4
42.9;-54.4
43;-54.4
43.1;-54.4
43.2;-54.4
43.3;-54.4
43.4;-54.4
43.5;-54.4
43.6;-54.4
43.7;-54.4
43.8;-54.4
43.9;-54.8
44;-54.8
44.1;-54.8
44.2;-54.4
44.3;-54.4
44.4;-54.4
44.5;-54.4
44.6;-54.8
44.7;-54.4
44.8;-54.4
44.9;-54.4
45;-54.4
45.1;-54.4
45.2;-54.8
45.3;-54.4
45.4;-54.4
45.5;-54.4
45.6;-54.8
45.7;-54.4
45.8;-54.8
45.9;-54.8
46;-54.4
46.1;-54.4
46.2;-54.4
46.3;-54.8
46.4;-54.4
46.5;-54.4
46.6;-54.4
46.7;-54.4
46.8;-54.4
46.9;-54.4
47;-54.8
47.1;-54.8
47.2;-54.4
47.3;-54.8
47.4;-54.4
47.5;-54.4
47.6;-54.4
47.7;-54.4
47.8;-54.4
47.9;-54.4
48;-54.4
48.1;-54.8
48.2;-54.4
48.3;-54.4
48.4;-54.4
48.5;-54.8
48.6;-54.4
48.7;-54.4
48.8;-54.4
48.9;-54.8
49;-54.8
49.1;-54.4
