# Oscilloscope file ./20191024_894339.bin
# Channel 2
Time / s;Voltage / V
22.1;0.32
22.2;0.32
22.3;0.32
22.4;0.24
22.5;0.32
22.6;0.24
22.7;0.32
22.8;0.32
22.9;0.32
23;0.32
23.1;0.32
23.2;0.32
23.3;0.32
23.4;0.32
23.5;0.4
23.6;0.4
23.7;0.4
23.8;0.4
23.9;0.4
24;0.4
24.1;0.4
24.2;0.4
24.3;0.32
24.4;0.4
24.5;0.32
24.6;0.32
24.7;0.32
24.8;0.32
24.9;0.32
25;0.32
25.1;0.24
25.2;0.32
25.3;0.32
25.4;0.32
25.5;0.32
25.6;0.24
25.7;0.32
25.8;0.32
25.9;0.4
26;0.32
26.1;0.4
26.2;0.32
26.3;0.4
26.4;0.4
26.5;0.4
26.6;0.48
26.7;0.4
26.8;0.48
26.9;0.56
27;0.96
27.1;1.52
27.2;1.92
27.3;2.48
27.4;2.88
27.5;3.36
27.6;3.52
27.7;3.76
27.8;4.32
27.9;4.08
28;4
28.1;3.36
28.2;0.72
28.3;0.32
28.4;0.4
28.5;0.4
28.6;0.4
28.7;0.4
28.8;0.4
28.9;0.4
29;0.4
29.1;0.4
29.2;0.4
29.3;0.32
29.4;0.4
29.5;0.4
29.6;0.4
29.7;0.32
29.8;0.32
29.9;0.32
30;0.32
30.1;0.32
30.2;0.32
30.3;0.32
30.4;0.32
30.5;0.24
30.6;0.32
30.7;0.32
30.8;0.32
30.9;0.32
31;0.4
31.1;0.4
31.2;0.64
31.3;0.72
31.4;0.8
31.5;0.96
31.6;1.04
31.7;1.12
31.8;1.2
31.9;1.28
32;1.36
32.1;1.28
32.2;1.2
32.3;0.8
32.4;0.32
32.5;0.32
32.6;0.32
32.7;0.32
32.8;0.32
32.9;0.24
33;0.32
33.1;0.24
33.2;0.32
33.3;0.32
33.4;0.32
33.5;0.32
33.6;0.32
33.7;0.32
33.8;0.4
33.9;0.32
34;0.4
34.1;0.4
34.2;0.4
34.3;0.4
34.4;0.4
34.5;0.32
34.6;0.4
34.7;0.32
34.8;0.4
34.9;0.32
35;0.4
35.1;0.32
35.2;0.32
35.3;0.32
35.4;0.32
35.5;0.24
35.6;0.32
35.7;0.32
35.8;0.24
35.9;0.32
36;0.32
36.1;0.32
36.2;0.32
36.3;0.32
36.4;0.32
36.5;0.4
36.6;0.4
36.7;0.4
36.8;0.4
36.9;0.4
37;0.4
37.1;0.32
37.2;0.32
37.3;0.4
37.4;0.4
37.5;0.32
37.6;0.4
37.7;0.32
37.8;0.32
37.9;0.32
38;0.32
38.1;0.32
38.2;0.32
38.3;0.24
38.4;0.32
38.5;0.32
38.6;0.32
38.7;0.32
38.8;0.32
38.9;0.32
39;0.4
39.1;0.32
39.2;0.4
39.3;0.4
39.4;0.4
39.5;0.4
39.6;0.48
39.7;0.48
39.8;0.48
39.9;0.4
40;0.48
40.1;0.4
40.2;0.48
40.3;0.4
40.4;0.4
40.5;0.4
40.6;0.4
40.7;0.32
40.8;0.32
40.9;0.32
41;0.32
41.1;0.24
41.2;0.32
41.3;0.32
41.4;0.4
41.5;0.32
41.6;0.4
41.7;0.32
41.8;0.4
41.9;0.4
42;0.4
42.1;-4.48
42.2;-4.48
42.3;-4.48
42.4;-4.48
42.5;-4.48
42.6;-4.48
42.7;-4.48
42.8;-4.48
42.9;0.32
43;0.32
43.1;0.32
43.2;0.32
43.3;0.32
43.4;0.32
43.5;0.24
43.6;0.32
43.7;0.32
43.8;0.32
43.9;0.32
44;0.32
44.1;0.4
44.2;0.4
44.3;0.4
44.4;0.4
44.5;0.4
44.6;0.4
44.7;0
