# Oscilloscope file ./20191024_883422.bin
# Channel 1
Time / s;Voltage / V
41.1;4.24
41.2;4.24
41.3;4.24
41.4;4.24
41.5;4.24
41.6;4.32
41.7;4.32
41.8;4.32
41.9;4.4
42;4.4
42.1;4.4
42.2;4.4
42.3;4.4
42.4;4.48
42.5;4.48
42.6;4.48
42.7;4.48
42.8;4.48
42.9;4.56
43;4.56
43.1;4.56
43.2;4.56
43.3;4.64
43.4;4.64
43.5;4.72
43.6;4.64
43.7;4.72
43.8;4.72
43.9;4.72
44;4.72
44.1;4.8
44.2;4.8
44.3;4.8
44.4;4.8
44.5;4.88
44.6;4.88
44.7;4.96
44.8;4.88
44.9;4.96
45;4.96
45.1;4.96
45.2;4.96
45.3;5.04
45.4;5.04
45.5;5.04
45.6;5.04
45.7;5.04
45.8;5.04
45.9;5.12
46;5.12
46.1;5.2
46.2;5.12
46.3;5.2
46.4;5.2
46.5;5.2
46.6;5.28
46.7;5.28
46.8;5.28
46.9;5.28
47;5.28
47.1;5.36
47.2;5.36
47.3;5.36
47.4;5.44
47.5;5.44
47.6;5.44
47.7;5.44
47.8;5.44
47.9;5.52
48;5.52
48.1;5.52
48.2;5.52
48.3;5.52
48.4;5.6
48.5;5.6
48.6;5.68
48.7;5.68
48.8;5.68
48.9;5.68
49;5.76
49.1;5.76
49.2;5.76
49.3;5.76
49.4;5.76
49.5;5.76
49.6;5.76
49.7;5.84
49.8;5.84
49.9;5.84
50;5.92
50.1;5.92
50.2;5.92
50.3;6
50.4;5.92
50.5;6
50.6;6
50.7;6.08
50.8;6
50.9;6.08
51;6.08
51.1;6.08
51.2;6.08
51.3;6.16
51.4;6.16
51.5;6.24
51.6;6.24
51.7;6.24
51.8;6.24
51.9;6.24
52;6.32
52.1;6.32
52.2;6.32
52.3;6.32
52.4;6.4
52.5;6.4
52.6;6.4
52.7;6.4
52.8;6.4
52.9;6.4
53;6.48
53.1;6.48
53.2;6.48
53.3;6.48
53.4;6.56
53.5;6.56
53.6;6.56
53.7;6.64
53.8;6.64
53.9;6.64
54;6.72
54.1;6.72
54.2;6.72
54.3;6.72
54.4;6.72
54.5;6.72
54.6;6.8
54.7;6.8
54.8;6.8
54.9;6.8
55;6.88
55.1;6.88
55.2;6.88
55.3;6.88
55.4;6.88
55.5;6.96
55.6;6.96
55.7;7.04
55.8;6.96
55.9;7.04
56;7.04
56.1;7.04
56.2;7.12
56.3;7.04
56.4;7.12
56.5;7.12
56.6;7.2
56.7;7.2
56.8;7.2
56.9;7.28
57;7.2
57.1;7.28
57.2;7.28
57.3;7.28
57.4;7.36
57.5;7.36
57.6;7.36
57.7;7.36
57.8;7.36
57.9;7.36
58;7.44
58.1;7.44
58.2;7.44
58.3;7.52
58.4;7.52
58.5;7.52
58.6;7.52
58.7;7.6
58.8;7.6
58.9;7.6
59;7.68
59.1;7.68
59.2;7.68
59.3;7.68
59.4;7.76
59.5;7.76
59.6;7.76
59.7;7.76
59.8;7.76
59.9;7.76
60;7.76
60.1;7.84
60.2;7.84
60.3;7.84
60.4;7.92
60.5;7.92
60.6;7.92
60.7;8
60.8;8
60.9;8
61;8
61.1;8
61.2;8.08
61.3;8.08
61.4;8.08
61.5;8.08
61.6;8.08
61.7;8.16
61.8;8.16
61.9;8.16
62;8.16
62.1;8.24
62.2;8.24
62.3;8.24
62.4;8.24
62.5;8.32
62.6;8.32
62.7;8.32
62.8;8.32
62.9;8.4
63;8.4
63.1;8.4
63.2;8.4
63.3;8.48
63.4;8.48
63.5;8.56
63.6;8.48
63.7;8.48
63.8;8.56
63.9;8.56
64;8.56
64.1;8.64
64.2;8.64
64.3;8.64
64.4;8.64
64.5;8.72
64.6;8.64
64.7;8.72
64.8;8.72
64.9;8.72
65;8.8
65.1;8.8
65.2;8.8
65.3;8.88
65.4;8.8
65.5;8.88
65.6;8.88
65.7;8.88
65.8;8.96
65.9;8.96
66;8.96
66.1;8.96
66.2;8.96
66.3;9.04
66.4;9.04
66.5;9.04
66.6;9.12
66.7;9.12
66.8;9.12
66.9;9.12
67;9.12
67.1;9.2
67.2;9.2
67.3;9.2
67.4;9.28
67.5;9.2
67.6;9.28
67.7;9.28
67.8;9.28
67.9;9.28
68;9.36
68.1;9.36
68.2;9.36
68.3;9.36
68.4;9.44
68.5;9.44
68.6;9.44
68.7;9.52
68.8;9.52
68.9;9.52
69;9.52
69.1;9.52
69.2;9.6
69.3;9.6
69.4;9.6
69.5;9.6
69.6;9.68
69.7;9.68
69.8;9.68
69.9;9.68
70;9.68
70.1;9.76
70.2;9.76
70.3;9.76
70.4;9.76
70.5;9.84
70.6;9.84
70.7;9.84
70.8;9.92
70.9;9.92
71;9.92
71.1;9.92
71.2;9.92
71.3;10
71.4;10
71.5;10
71.6;10
71.7;10
71.8;10.08
71.9;10.08
72;10.16
72.1;10.08
72.2;9.84
72.3;8.72
72.4;7.6
72.5;6.48
72.6;5.44
72.7;4.24
72.8;3.2
72.9;2.08
73;0.96
73.1;0
73.2;0.08
73.3;0.16
73.4;0.08
73.5;0.16
73.6;0.16
73.7;0.16
73.8;0.16
73.9;0.16
74;0.24
74.1;0.24
74.2;0.24
74.3;0.24
74.4;0.32
74.5;0.32
74.6;0.4
74.7;0.32
74.8;0.4
74.9;0.4
75;0.4
75.1;0.4
75.2;0.48
75.3;0.48
75.4;0.48
75.5;0.48
75.6;0.56
75.7;0.56
75.8;0.56
75.9;0.64
