# Oscilloscope file ./20191024_883444.bin
# Channel 2
Time / s;Voltage / V
30.8;0.048
30.9;0.0512
31;0.056
31.1;0.054
31.2;0.052
31.3;0.052
31.4;0.052
31.5;0.0512
31.6;0.0488
31.7;0.0548
31.8;0.0476
31.9;0.056
32;0.0544
32.1;0.0544
32.2;0.058
32.3;0.062
32.4;0.0608
32.5;0.0584
32.6;0.0544
32.7;0.0524
32.8;0.0536
32.9;0.0488
33;0.0656
33.1;0.0568
33.2;0.064
33.3;0.0676
33.4;0.066
33.5;0.0616
33.6;0.0604
33.7;0.0548
33.8;0.0576
33.9;0.06
34;0.058
34.1;0.0576
34.2;0.06
34.3;0.0612
34.4;0.064
34.5;0.062
34.6;0.0612
34.7;0.0612
34.8;0.0632
34.9;0.0644
35;0.0624
35.1;0.0584
35.2;0.0568
35.3;0.0588
35.4;0.0584
35.5;0.06
35.6;0.0628
35.7;0.0588
35.8;0.0584
35.9;0.0572
36;0.0624
36.1;0.06
36.2;0.0584
36.3;0.0584
36.4;0.0556
36.5;0.0556
36.6;0.06
36.7;0.0624
36.8;0.0608
36.9;0.0568
37;0.0536
37.1;0.0524
37.2;0.0492
37.3;0.052
37.4;0.052
37.5;0.0516
37.6;0.0496
37.7;0.052
37.8;0.0528
37.9;0.0528
38;0.0508
38.1;0.0492
38.2;0.0516
38.3;0.0504
38.4;0.0448
38.5;0.044
38.6;0.0444
38.7;0.05
38.8;0.0464
38.9;0.0468
39;0.0468
39.1;0.0464
39.2;0.0392
39.3;0.0348
39.4;0.0368
39.5;0.0384
39.6;0.038
39.7;0.0336
39.8;0.0288
39.9;0.032
40;0.036
40.1;0.028
40.2;0.026
40.3;0.0248
40.4;0.0284
40.5;0.0284
40.6;0.0284
40.7;0.0292
40.8;0.0268
40.9;0.034
41;0.024
41.1;0.0192
41.2;0.0184
41.3;0.0204
41.4;0.0236
41.5;0.0248
41.6;0.0304
41.7;0.0232
41.8;0.0232
41.9;0.024
42;0.0272
42.1;0.0252
42.2;0.024
42.3;0.026
42.4;0.028
42.5;0.0256
42.6;0.0236
42.7;0.026
42.8;0.0272
42.9;0.0272
43;0.0228
43.1;0.0212
43.2;0.0196
43.3;0.0232
43.4;0.0236
43.5;0.0256
43.6;0.0248
43.7;0.0244
43.8;0.0268
43.9;0.0264
44;0.0172
44.1;0.0264
44.2;0.028
44.3;0.0264
44.4;0.024
44.5;0.0256
44.6;0.0228
44.7;0.0212
44.8;0.0268
44.9;0.0264
45;0.0232
45.1;0.0244
45.2;0.0244
45.3;0.0264
45.4;0.0224
45.5;0.0228
45.6;0.02
45.7;0.0224
45.8;0.024
45.9;0.026
46;0.0232
46.1;0.02
46.2;0.0232
46.3;0.0248
46.4;0.0244
46.5;0.0244
46.6;0.0244
46.7;0.0252
46.8;0.0284
46.9;0.0272
47;0.0308
47.1;0.0264
47.2;0.024
47.3;0.0232
47.4;0.0216
47.5;0.024
47.6;0.0236
47.7;0.0228
47.8;0.0244
47.9;0.026
48;0.0284
48.1;0.026
48.2;0.0236
48.3;0.0212
48.4;0.026
48.5;0.0228
48.6;0.0216
48.7;0.0216
48.8;0.0224
48.9;0.0216
49;0.0236
49.1;0.0224
49.2;0.0228
49.3;0.0268
49.4;0.0336
49.5;0.026
49.6;0.0264
49.7;0.0252
49.8;0.0244
49.9;0.0204
50;0.0216
50.1;0.0224
50.2;0.0252
50.3;0.0248
50.4;0.0212
50.5;0.0216
50.6;0.0252
50.7;0.0216
50.8;0.024
50.9;0.026
51;0.026
51.1;0.0256
51.2;0.0236
51.3;0.0224
51.4;0.02
51.5;0.0248
51.6;0.024
51.7;0.0256
51.8;0.0268
51.9;0.0252
52;0.0228
52.1;0.0232
52.2;0.0236
52.3;0.0264
52.4;0.0232
52.5;0.0252
52.6;0.0284
52.7;0.0248
52.8;0.0232
52.9;0.022
53;0.0248
53.1;0.0232
53.2;0.0212
53.3;0.0208
53.4;0.0228
53.5;0.0256
53.6;0.0236
53.7;0.0212
53.8;0.0256
53.9;0.0272
54;0.026
54.1;0.0228
54.2;0.0208
54.3;0.0212
54.4;0.0232
54.5;0.0292
54.6;0.028
54.7;0.0204
54.8;0.0288
54.9;0.0256
55;0.0248
55.1;0.0248
55.2;0.0276
55.3;0.0288
55.4;0.0296
55.5;0.0292
55.6;0.0264
55.7;0.0232
55.8;0.024
55.9;0.024
56;0.0244
56.1;0.0244
56.2;0.0276
56.3;0.026
56.4;0.0232
56.5;0.022
56.6;0.0228
56.7;0.0256
56.8;0.0252
56.9;0.0276
57;0.0276
57.1;0.0256
57.2;0.0228
57.3;0.0224
57.4;0.0232
57.5;0.0256
57.6;0.0236
57.7;0.024
57.8;0.026
57.9;0.0272
58;0.028
58.1;0.0276
58.2;0.0264
58.3;0.0228
58.4;0.0252
58.5;0.0272
58.6;0.0236
58.7;0.0268
58.8;0.0256
58.9;0.0248
59;0.0224
59.1;0.024
59.2;0.0268
59.3;0.0252
59.4;0.0252
59.5;0.0232
59.6;0.018
59.7;0.0216
59.8;0.02
59.9;0.0312
60;0.0248
60.1;0.0256
60.2;0.024
60.3;0.0248
60.4;0.0264
60.5;0.0256
60.6;0.0172
60.7;0.0252
60.8;0.0212
60.9;0.0228
61;0.0232
61.1;0.0236
61.2;0.022
61.3;0.0232
61.4;0.0252
61.5;0.024
61.6;0.0248
61.7;0.0252
61.8;0.0244
61.9;0.0236
62;0.026
62.1;0.0268
62.2;0.0236
62.3;0.0228
62.4;0.02
62.5;0.0216
62.6;0.0224
62.7;0.0256
62.8;0.0232
62.9;0.0224
63;0.0228
63.1;0.0212
63.2;0.0212
63.3;0.0248
63.4;0.0248
63.5;0.0236
63.6;0.024
63.7;0.0212
63.8;0.0208
63.9;0.0216
64;0.026
64.1;0.0256
64.2;0.026
64.3;0.022
64.4;0.0224
64.5;0.0232
64.6;0.0204
64.7;0.0208
64.8;0.0212
64.9;0.0244
65;0.0256
65.1;0.026
65.2;0.0236
65.3;0.0248
65.4;0.0212
65.5;0.024
65.6;0.026
65.7;0.0228
65.8;0.0212
65.9;0.0216
66;0.0228
66.1;0.0256
66.2;0.0256
66.3;0.0264
66.4;0.0232
66.5;0.0192
66.6;0.0172
66.7;0.0168
66.8;0.0156
66.9;0.022
67;0.024
67.1;0.0224
67.2;0.0228
67.3;0.0236
67.4;0.0236
67.5;0.0248
67.6;0.024
67.7;0.024
67.8;0.0248
67.9;0.0244
68;0.0212
68.1;0.022
68.2;0.0264
68.3;0.0284
68.4;0.0248
68.5;0.0244
68.6;0.0248
68.7;0.0256
68.8;0.0264
68.9;0.0224
69;0.0236
69.1;0.0244
69.2;0.0256
69.3;0.024
69.4;0.0228
69.5;0.02
69.6;0.0184
69.7;0.0196
69.8;0.022
69.9;0.0272
70;0.0264
70.1;0.0232
70.2;0.0244
70.3;0.0236
70.4;0.0244
70.5;0.0228
70.6;0.0248
70.7;0.0196
70.8;0.0184
70.9;0.0196
71;0.0232
71.1;0.0232
71.2;0.0224
71.3;0.0272
71.4;0.0256
71.5;0.024
71.6;0.0224
71.7;0.0228
71.8;0.0248
71.9;0.0224
72;0.02
72.1;0.024
72.2;-0.0108
72.3;-0.0108
72.4;-0.0108
72.5;-0.0108
72.6;-0.0108
72.7;-0.0108
72.8;-0.0108
72.9;-0.0108
73;-0.0108
73.1;0.04
73.2;0.0216
73.3;0.0288
73.4;0.0284
73.5;0.0328
73.6;0.0304
73.7;0.0288
73.8;0.0252
73.9;0.024
74;0.0232
74.1;0.0196
74.2;0.0188
74.3;0.0176
74.4;0.0256
74.5;0.0296
74.6;0.0256
74.7;0.022
74.8;0.0168
74.9;0.0172
75;0.0224
75.1;0.0272
75.2;0.03
75.3;0.0264
75.4;0.0212
75.5;0.0224
75.6;0.0236
75.7;0.0244
75.8;0.0216
75.9;0.0228
