# Oscilloscope file ./20191024_895934.bin
# Channel 2
Time / s;Voltage / V
29.3;0.16
29.4;-0.08
29.5;-0.16
29.6;0
29.7;-0.24
29.8;0.08
29.9;0
30;0.08
30.1;0
30.2;0
30.3;-0.08
30.4;0
30.5;0.08
30.6;0.08
30.7;0.08
30.8;-0.16
30.9;-0.08
31;0.24
31.1;0.08
31.2;-0.08
31.3;0.08
31.4;0.32
31.5;-0.16
31.6;0
31.7;-0.4
31.8;-0.56
31.9;0.08
32;-0.16
32.1;-0.16
32.2;-0.08
32.3;-0.64
32.4;0.16
32.5;-0.24
32.6;0.08
32.7;-0.32
32.8;0.08
32.9;-0.4
33;0
33.1;-0.4
33.2;-0.08
33.3;-0.08
33.4;0.08
33.5;-0.4
33.6;-0.08
33.7;-0.24
33.8;-0.32
33.9;0.32
34;0.08
34.1;0.08
34.2;0
34.3;-0.24
34.4;-0.24
34.5;-0.08
34.6;-0.16
34.7;-0.4
34.8;-0.4
34.9;0.16
35;-0.64
35.1;-0.08
35.2;-0.08
35.3;0.08
35.4;-0.16
35.5;0
35.6;-0.72
35.7;-0.08
35.8;-0.88
35.9;-0.88
36;0.32
36.1;-0.32
36.2;0.56
36.3;0.4
36.4;-0.88
36.5;0.56
36.6;-0.16
36.7;-0.16
36.8;0.08
36.9;-0.64
37;0.08
37.1;-0.56
37.2;-0.08
37.3;0.08
37.4;-0.24
37.5;-0.24
37.6;-0.4
37.7;-0.24
37.8;-0.08
37.9;-0.24
38;-0.16
38.1;-0.16
38.2;-0.48
38.3;-0.08
38.4;-0.48
38.5;0.24
38.6;-0.4
38.7;-0.08
38.8;0.08
38.9;-0.16
39;-0.24
39.1;-0.56
39.2;-0.08
39.3;-0.24
39.4;0.24
39.5;-0.24
39.6;-0.24
39.7;-0.08
39.8;-0.4
39.9;-0.08
40;-0.48
40.1;-0.24
40.2;-0.32
40.3;0.08
40.4;-0.72
40.5;-0.16
40.6;-0.24
40.7;-0.16
40.8;0.16
40.9;-0.48
41;0
41.1;-0.24
41.2;0
41.3;-0.4
41.4;-0.24
41.5;-0.08
41.6;-0.4
41.7;-0.32
41.8;-0.4
41.9;0
42;-0.32
42.1;-0.32
42.2;0
42.3;-0.08
42.4;0.08
42.5;-0.24
42.6;-0.08
42.7;-0.16
42.8;-0.24
42.9;-0.24
43;-0.48
43.1;-0.56
43.2;-0.4
43.3;0.16
43.4;0
43.5;-0.4
43.6;0.4
43.7;-0.4
43.8;0.56
43.9;-0.48
44;-0.24
44.1;-0.24
44.2;-0.72
44.3;0.24
44.4;-0.32
44.5;-0.32
44.6;0.08
44.7;-0.32
44.8;0
44.9;0
45;0
45.1;-0.08
45.2;-0.24
45.3;-0.16
45.4;-0.24
45.5;-0.24
45.6;-0.24
45.7;-0.16
45.8;-0.16
45.9;-0.16
46;-0.32
46.1;-0.08
46.2;-0.4
46.3;-0.08
46.4;-0.16
46.5;0.24
46.6;0.24
46.7;-0.16
46.8;-0.48
46.9;-0.08
47;-0.56
47.1;-0.24
47.2;-0.24
47.3;-0.48
47.4;0.08
47.5;-0.4
47.6;-0.24
47.7;-0.4
47.8;-0.4
47.9;0.08
48;-0.08
48.1;0
48.2;-0.4
48.3;0.08
48.4;-0.4
48.5;-0.24
48.6;-0.4
48.7;-0.08
48.8;-0.24
48.9;0
49;-0.32
49.1;-0.4
49.2;0.08
49.3;-0.56
49.4;0
49.5;-0.32
49.6;-0.32
49.7;0.08
49.8;-0.24
49.9;0
50;-0.32
50.1;-0.24
50.2;-0.08
50.3;-0.16
50.4;-0.32
50.5;0.32
50.6;-0.56
50.7;-0.08
50.8;-0.24
50.9;-0.16
51;0
51.1;-0.24
51.2;0.24
51.3;-0.56
51.4;-0.72
51.5;-1.04
51.6;0.64
51.7;-0.56
51.8;0.56
51.9;0.96
52;0.16
52.1;0.16
52.2;0
52.3;-0.32
52.4;-0.16
52.5;-0.24
52.6;-0.32
52.7;-0.24
52.8;-0.16
52.9;-0.16
53;0.08
53.1;-0.48
53.2;-0.08
53.3;-0.16
53.4;-0.4
53.5;-0.08
53.6;-0.24
53.7;-0.16
53.8;0
53.9;-0.08
54;0.08
54.1;-0.08
54.2;-0.72
54.3;0
54.4;-0.48
54.5;-0.16
54.6;-0.08
54.7;-0.56
54.8;0.08
54.9;0.08
55;-0.08
55.1;0.32
55.2;-0.56
55.3;0.08
55.4;-0.24
55.5;-0.32
55.6;0.08
55.7;-0.4
55.8;0.48
55.9;-0.72
56;0.16
56.1;-0.16
56.2;0.16
56.3;-0.4
56.4;-0.16
56.5;-0.56
56.6;-0.08
56.7;-0.08
56.8;-0.64
56.9;0.24
57;-0.64
57.1;-0.16
57.2;-0.48
57.3;-0.24
57.4;-0.32
57.5;0.08
57.6;-0.4
57.7;0.24
57.8;-0.88
57.9;-0.24
58;-0.4
58.1;-0.32
58.2;0.08
58.3;-0.56
58.4;-0.88
58.5;0.24
58.6;-0.08
58.7;0.08
58.8;0.4
58.9;0
59;-0.08
59.1;-0.16
59.2;-0.24
59.3;0.24
59.4;-0.24
59.5;-0.24
59.6;0.4
59.7;-0.48
59.8;0
59.9;0
60;-0.48
60.1;-0.16
60.2;-0.32
60.3;0.08
60.4;-0.08
60.5;0
60.6;-0.24
60.7;-0.16
60.8;-0.8
60.9;-0.32
61;0
61.1;-0.24
61.2;1.04
61.3;-0.08
61.4;0.16
61.5;-0.4
61.6;-0.08
61.7;-0.4
61.8;-0.08
61.9;-0.16
62;-0.24
62.1;-0.08
62.2;-0.08
62.3;-0.16
62.4;-0.08
62.5;-0.24
62.6;0.24
62.7;-0.16
62.8;0.08
62.9;-0.08
63;0.24
63.1;0.08
63.2;0.16
63.3;0.08
63.4;0
63.5;-0.24
63.6;0
63.7;-0.08
63.8;0.32
63.9;0.08
64;-0.56
64.1;-1.2
64.2;0.24
64.3;-0.32
64.4;0.24
64.5;-0.56
64.6;0.96
64.7;0
64.8;-0.16
64.9;0.32
65;-0.72
65.1;0.72
65.2;0.08
65.3;0
65.4;0.4
65.5;0
65.6;0.24
65.7;0.4
65.8;0
65.9;0.48
66;0
66.1;0.4
66.2;0.24
66.3;0.72
66.4;0
66.5;0.88
66.6;-0.08
66.7;0.64
66.8;-0.08
66.9;0.56
67;0.48
67.1;0.24
67.2;0.64
67.3;0.16
67.4;0.88
67.5;0
67.6;0.96
67.7;0.16
67.8;1.04
67.9;0.4
68;0.72
68.1;0.88
68.2;0.64
68.3;1.04
68.4;0.88
68.5;1.44
68.6;0.88
68.7;1.12
68.8;1.12
68.9;0.96
69;1.52
69.1;1.12
69.2;1.6
69.3;0.88
69.4;0.48
69.5;1.2
69.6;1.68
69.7;1.52
69.8;1.52
69.9;2.48
70;1.44
70.1;2.72
70.2;1.84
70.3;2.48
70.4;2.48
70.5;2.4
70.6;2.56
70.7;2.24
70.8;2.64
70.9;2.88
71;2.8
71.1;2.88
71.2;2.96
71.3;3.04
71.4;3.36
71.5;3.84
71.6;3.6
71.7;4.08
71.8;3.84
71.9;4.48
72;4.72
72.1;4.72
72.2;4.88
72.3;5.6
72.4;5.52
72.5;6
72.6;6.08
72.7;6.56
72.8;6.72
72.9;7.2
73;7.52
73.1;7.76
73.2;8.16
73.3;8.08
73.4;9.12
73.5;8.64
73.6;9.36
73.7;9.44
73.8;9.36
73.9;9.44
74;9.36
74.1;9.44
74.2;9.36
74.3;9.36
74.4;9.36
74.5;9.36
74.6;9.44
74.7;9.44
74.8;9.36
74.9;9.36
75;9.36
75.1;9.36
75.2;9.36
75.3;9.36
75.4;9.36
75.5;9.36
75.6;9.36
75.7;9.36
75.8;9.44
75.9;0.32
