# Oscilloscope file ./20191024_901657.bin
# Channel 1
Time / s;Voltage / V
0;0.4
0.1;0.4
0.2;0.4
0.3;0.4
0.4;0.4
0.5;0.4
0.6;0.4
0.7;0.4
0.8;0.4
0.9;0.4
1;0.4
1.1;0.4
1.2;0.4
1.3;0.4
1.4;0.4
1.5;0.4
1.6;0.4
1.7;0.4
1.8;0.4
1.9;0.4
2;0.4
2.1;0.4
2.2;0.4
2.3;0.4
2.4;0.4
2.5;0.4
2.6;0.4
2.7;0.8
2.8;0.8
2.9;0.8
3;0.8
3.1;0.8
3.2;0.8
3.3;0.8
3.4;0.8
3.5;0.8
3.6;0.8
3.7;0.8
3.8;0.8
3.9;0.8
4;0.8
4.1;0.8
4.2;1.2
4.3;0.8
4.4;1.2
4.5;0.8
4.6;1.2
4.7;1.2
4.8;1.2
4.9;0.8
5;1.2
5.1;1.2
5.2;0.8
5.3;1.2
5.4;1.2
5.5;1.2
5.6;1.2
5.7;1.2
5.8;0.8
5.9;1.2
6;1.2
6.1;1.2
6.2;1.6
6.3;1.6
6.4;1.2
6.5;1.6
6.6;1.2
6.7;1.6
6.8;1.2
6.9;1.2
7;1.6
7.1;1.6
7.2;1.6
7.3;1.6
7.4;1.6
7.5;1.6
7.6;1.6
7.7;1.6
7.8;1.6
7.9;1.6
8;1.6
8.1;1.6
8.2;1.6
8.3;1.6
8.4;1.6
8.5;2
8.6;1.6
8.7;1.6
8.8;1.6
8.9;1.6
9;1.6
9.1;1.6
9.2;2
9.3;2
9.4;2
9.5;2
9.6;2
9.7;2
9.8;2
9.9;2
10;2
10.1;2
10.2;2
10.3;2.4
10.4;2
10.5;2
10.6;2
10.7;2
10.8;2
10.9;2.4
11;2
11.1;2.4
11.2;2
11.3;2.4
11.4;2.4
11.5;2.4
11.6;2.4
11.7;2.4
11.8;2.4
11.9;2.4
12;2.4
12.1;2.4
12.2;2.4
12.3;2.4
12.4;2.4
12.5;2.4
12.6;2.4
12.7;2.4
12.8;2.4
12.9;2.4
13;2.8
13.1;2.8
13.2;2.8
13.3;2.8
13.4;2.4
13.5;2.8
13.6;2.8
13.7;2.8
13.8;2.8
13.9;2.8
14;2.8
14.1;2.8
14.2;2.8
14.3;2.8
14.4;2.8
14.5;2.8
14.6;3.2
14.7;2.8
14.8;2.8
14.9;3.2
15;2.8
15.1;2.8
15.2;2.8
15.3;2.8
15.4;3.2
15.5;2.8
15.6;2.8
15.7;3.2
15.8;3.2
15.9;3.2
16;3.2
16.1;3.2
16.2;3.2
16.3;3.2
16.4;3.2
16.5;3.2
16.6;3.2
16.7;3.2
16.8;3.6
16.9;3.2
17;3.2
17.1;3.2
17.2;3.6
17.3;3.2
17.4;3.6
17.5;3.6
17.6;3.6
17.7;3.6
17.8;3.6
17.9;3.6
18;3.6
18.1;3.6
18.2;3.6
18.3;3.6
18.4;3.6
18.5;3.6
18.6;3.6
18.7;4
18.8;3.6
18.9;3.6
19;3.6
19.1;3.6
19.2;3.6
19.3;4
19.4;4
19.5;3.6
19.6;4
19.7;4
19.8;4
19.9;4
20;4
20.1;4
20.2;4
20.3;4
20.4;4
20.5;4
20.6;4
20.7;4
20.8;4.4
20.9;4
21;4
21.1;4
21.2;4.4
21.3;4
21.4;4.4
21.5;4.4
21.6;4.4
21.7;4.4
21.8;4.4
21.9;4
22;4.4
22.1;4.4
22.2;4.4
22.3;4.4
22.4;4.4
22.5;4.4
22.6;4.4
22.7;4.4
22.8;4.4
22.9;4.4
23;4.4
23.1;4.4
23.2;4.4
23.3;4.4
23.4;4.4
23.5;4.4
23.6;4.8
23.7;4.8
23.8;4.8
23.9;4.8
24;4.4
24.1;4.8
24.2;4.8
24.3;4.8
24.4;4.8
24.5;4.8
24.6;4.8
24.7;4.8
24.8;4.8
24.9;4.8
25;4.8
25.1;4.8
25.2;4.8
25.3;4.8
25.4;4.8
25.5;4.8
25.6;5.2
25.7;5.2
25.8;5.2
25.9;4.8
26;5.2
26.1;5.2
26.2;5.2
26.3;5.2
26.4;5.2
26.5;5.2
26.6;5.2
26.7;5.2
26.8;5.2
26.9;5.2
27;5.2
27.1;5.2
27.2;5.2
27.3;5.2
27.4;5.6
27.5;5.2
27.6;5.6
27.7;5.6
27.8;5.2
27.9;5.6
28;5.6
28.1;5.6
28.2;5.6
28.3;5.6
28.4;5.6
28.5;5.6
28.6;5.6
28.7;5.6
28.8;5.6
28.9;5.6
29;5.6
29.1;5.6
29.2;5.6
29.3;6
29.4;5.6
29.5;6
29.6;5.6
29.7;6
29.8;6
29.9;6
30;6
30.1;6
30.2;6
30.3;6
30.4;6
30.5;6
30.6;6
30.7;6
30.8;6
30.9;6
31;6
31.1;6
31.2;6
31.3;6.4
31.4;6
31.5;6
31.6;6
31.7;6
31.8;6
31.9;6.4
32;6.4
32.1;6.4
32.2;6.4
32.3;6.4
32.4;6
32.5;6.4
32.6;6.4
32.7;6.4
32.8;6.4
32.9;6.4
33;6.4
33.1;6.4
33.2;6.4
33.3;6.4
33.4;6.4
33.5;6.4
33.6;6.4
33.7;6.8
33.8;6.4
33.9;6.8
34;6.4
34.1;6.8
34.2;6.8
34.3;6.8
34.4;6.8
34.5;6.8
34.6;6.8
34.7;6.8
34.8;6.8
34.9;6.8
35;6.8
35.1;6.8
35.2;6.8
35.3;6.8
35.4;6.8
35.5;7.2
35.6;6.8
35.7;6.8
35.8;6.8
35.9;7.2
36;6.8
36.1;7.2
36.2;7.2
36.3;7.2
36.4;7.2
36.5;7.2
36.6;7.2
36.7;7.2
36.8;7.2
36.9;7.2
37;7.2
37.1;7.2
37.2;7.2
37.3;7.2
37.4;7.2
37.5;7.2
37.6;7.2
37.7;7.2
37.8;7.2
37.9;7.6
38;7.6
38.1;7.2
38.2;7.6
38.3;7.6
38.4;7.6
38.5;7.6
38.6;7.6
38.7;7.6
38.8;7.6
38.9;7.6
39;7.6
39.1;7.6
39.2;7.6
39.3;7.6
39.4;7.6
