# Oscilloscope file ./20191024_881433.bin
# Channel 2
Time / s;Voltage / V
51.9;-0.1
52;-0.08
52.1;-0.12
52.2;-0.12
52.3;-0.14
52.4;-0.14
52.5;-0.14
52.6;-0.14
52.7;-0.12
52.8;-0.12
52.9;-0.1
53;-0.12
53.1;-0.14
53.2;-0.16
53.3;-0.14
53.4;-0.1
53.5;-0.08
53.6;-0.04
53.7;-0.04
53.8;-0.06
53.9;-0.04
54;-0.04
54.1;-0.04
54.2;-0.04
54.3;-0.04
54.4;-0.04
54.5;-0.02
54.6;0
54.7;0.02
54.8;0.02
54.9;0.04
55;0.02
55.1;0
55.2;0.02
55.3;0.04
55.4;0.04
55.5;0.04
55.6;0.02
55.7;0.06
55.8;0.08
55.9;0.06
56;0.06
56.1;0.08
56.2;0.12
56.3;0.14
56.4;0.16
56.5;0.1
56.6;0.06
56.7;0.08
56.8;0.1
56.9;0.12
57;0.1
57.1;0.1
57.2;0.12
57.3;0.12
57.4;0.12
57.5;0.1
57.6;0.12
57.7;0.12
57.8;0.1
57.9;0.08
58;0.06
58.1;0.06
58.2;0.06
58.3;0.04
58.4;0.06
58.5;0.08
58.6;0.1
58.7;0.12
58.8;0.12
58.9;0.12
59;0.1
59.1;0.08
59.2;0.08
59.3;0.04
59.4;0.04
59.5;0.04
59.6;0.04
59.7;0.04
59.8;0.04
59.9;0.02
60;0.04
60.1;0.04
60.2;0.02
60.3;-0.02
60.4;0
60.5;0
60.6;0
60.7;-0.02
60.8;-0.02
60.9;-0.02
61;-0.02
61.1;-0.04
61.2;-0.06
61.3;-0.1
61.4;-0.12
61.5;-0.12
61.6;-0.16
61.7;-0.18
61.8;-0.2
61.9;-0.18
62;-0.18
62.1;-0.18
62.2;-0.2
62.3;-0.22
62.4;-0.24
62.5;-0.26
62.6;-0.24
62.7;-0.24
62.8;-0.2
62.9;-0.2
63;-0.18
63.1;-0.2
63.2;-0.2
63.3;-0.22
63.4;-0.24
63.5;-0.22
63.6;-0.2
63.7;-0.2
63.8;-0.2
63.9;-0.2
64;-0.18
64.1;-0.22
64.2;-0.22
64.3;-0.22
64.4;-0.24
64.5;-0.22
64.6;-0.2
64.7;-0.22
64.8;-0.22
64.9;-0.2
65;-0.2
65.1;-0.2
65.2;-0.2
65.3;-0.2
65.4;-0.2
65.5;-0.2
65.6;-0.2
65.7;-0.2
65.8;-0.2
65.9;-0.18
66;-0.18
66.1;-0.2
66.2;-0.2
66.3;-0.22
66.4;-0.2
66.5;-0.8
66.6;-0.8
66.7;-0.8
66.8;-0.8
66.9;-0.8
67;-0.8
67.1;-0.8
67.2;-0.8
67.3;-0.8
67.4;4.3
67.5;4.3
67.6;4.2
67.7;4
67.8;3.82
67.9;3.7
68;3.68
68.1;3.72
68.2;3.78
68.3;3.82
68.4;3.9
68.5;3.98
68.6;4.04
68.7;4.12
68.8;4.16
68.9;4.26
69;4.3
69.1;4.3
69.2;4.3
69.3;4.3
69.4;4.3
69.5;4.3
69.6;4.3
69.7;4.3
69.8;4.3
69.9;4.3
70;4.3
70.1;4.3
70.2;4.3
70.3;4.3
70.4;4.3
70.5;4.3
70.6;4.3
70.7;4.3
70.8;4.3
70.9;4.3
71;4.3
71.1;4.3
71.2;4.3
71.3;4.3
71.4;4.3
71.5;4.3
71.6;4.3
71.7;4.3
71.8;4.3
71.9;4.3
72;4.3
72.1;4.3
72.2;4.3
72.3;4.3
72.4;4.3
72.5;4.3
72.6;4.3
72.7;4.3
72.8;4.3
72.9;4.3
73;4.3
73.1;4.3
73.2;4.3
73.3;4.3
73.4;0.14
73.5;0.22
73.6;0.26
73.7;0.3
73.8;0.32
73.9;0.36
74;0.42
74.1;0.46
74.2;0.48
74.3;0.52
74.4;0.56
74.5;0.58
74.6;0.64
74.7;0.68
74.8;0.7
74.9;0.7
75;0.82
75.1;3.04
75.2;0.82
75.3;-0.8
75.4;1.2
75.5;0.38
75.6;2.78
75.7;-0.38
75.8;3.14
75.9;-0.8
