# Oscilloscope file ./20191024_880357.bin
# Channel 2
Time / s;Voltage / V
13;-0.256
13.1;-0.12
13.2;-0.072
13.3;-0.152
13.4;-0.08
13.5;-0.224
13.6;-0.2
13.7;-0.136
13.8;-0.144
13.9;-0.144
14;-0.104
14.1;-0.2
14.2;-0.312
14.3;-0.024
14.4;-0.12
14.5;-0.232
14.6;-0.208
14.7;-0.104
14.8;-0.088
14.9;-0.184
15;-0.248
15.1;0.008
15.2;-0.24
15.3;-0.144
15.4;-0.04
15.5;-0.312
15.6;-0.144
15.7;-0.144
15.8;-0.184
15.9;-0.24
16;-0.2
16.1;-0.088
16.2;-0.2
16.3;-0.088
16.4;-0.048
16.5;-0.136
16.6;-0.16
16.7;-0.224
16.8;-0.136
16.9;-0.224
17;-0.008
17.1;0.144
17.2;-0.184
17.3;-0.24
17.4;-0.272
17.5;-0.16
17.6;-0.152
17.7;-0.04
17.8;-0.32
17.9;-0.176
18;-0.104
18.1;-0.104
18.2;-0.016
18.3;-0.232
18.4;-0.264
18.5;-0.056
18.6;-0.176
18.7;-0.216
18.8;-0.104
18.9;-0.064
19;-0.184
19.1;-0.016
19.2;-0.304
19.3;-0.12
19.4;-0.216
19.5;-0.08
19.6;0.08
19.7;-0.32
19.8;-0.072
19.9;-0.216
20;-0.248
20.1;0
20.2;-0.12
20.3;-0.088
20.4;-0.2
20.5;-0.112
20.6;-0.208
20.7;-0.032
20.8;-0.208
20.9;-0.168
21;-0.176
21.1;-0.16
21.2;0.008
21.3;-0.168
21.4;-0.24
21.5;-0.144
21.6;-0.176
21.7;-0.144
21.8;-0.144
21.9;-0.112
22;-0.144
22.1;-0.296
22.2;-0.056
22.3;-0.088
22.4;-0.088
22.5;-0.008
22.6;-0.16
22.7;-0.12
22.8;-0.136
22.9;-0.12
23;-0.032
23.1;-0.2
23.2;-0.08
23.3;-0.224
23.4;-0.264
23.5;-0.12
23.6;-0.088
23.7;-0.152
23.8;-0.216
23.9;-0.112
24;0.008
24.1;-0.224
24.2;-0.16
24.3;-0.216
24.4;-0.032
24.5;0.064
24.6;-0.264
24.7;-0.216
24.8;-0.168
24.9;-0.032
25;-0.2
25.1;-0.096
25.2;-0.144
25.3;-0.104
25.4;-0.12
25.5;-0.112
25.6;-0.232
25.7;-0.2
25.8;-0.16
25.9;-0.208
26;-0.008
26.1;-0.088
26.2;-0.152
26.3;0.024
26.4;-0.16
26.5;-0.08
26.6;-0.024
26.7;0
26.8;0.024
26.9;0.12
27;-0.088
27.1;0.072
27.2;-0.04
27.3;-0.104
27.4;0.152
27.5;0.008
27.6;0.072
27.7;0.08
27.8;-0.056
27.9;0.24
28;0.088
28.1;-0.2
28.2;0.112
28.3;0.24
28.4;0.392
28.5;0.264
28.6;0.536
28.7;0.48
28.8;0.496
28.9;0.464
29;0.312
29.1;0.168
29.2;0.24
29.3;0.176
29.4;0.16
29.5;0.344
29.6;0.184
29.7;0.36
29.8;0.168
29.9;0.296
30;0.424
30.1;0.12
30.2;-0.032
30.3;-0.128
30.4;-0.152
30.5;-0.128
30.6;-0.104
30.7;-0.272
30.8;-0.232
30.9;-0.16
31;-0.12
31.1;-0.208
31.2;-0.168
31.3;-0.064
31.4;-0.2
31.5;-0.12
31.6;-0.064
31.7;0.032
31.8;-0.232
31.9;-0.264
32;-0.2
32.1;-0.048
32.2;-0.168
32.3;-0.064
32.4;-0.168
32.5;-0.272
32.6;-0.04
32.7;-0.128
32.8;-0.144
32.9;-0.2
33;-0.08
33.1;-0.24
33.2;-0.184
33.3;-0.168
33.4;-0.28
33.5;-0.128
33.6;-0.072
33.7;-0.192
33.8;-0.184
33.9;-0.12
34;-0.304
34.1;-0.16
34.2;-0.168
34.3;-0.2
34.4;-0.144
34.5;-0.16
34.6;-0.184
34.7;-0.16
34.8;-0.08
34.9;-0.096
35;-0.144
35.1;-0.24
35.2;-0.232
35.3;-0.168
35.4;-0.184
35.5;-0.072
35.6;-0.112
35.7;-0.112
35.8;-0.192
35.9;-0.272
36;-0.032
36.1;-0.24
36.2;-0.144
36.3;-0.24
36.4;-0.032
36.5;-0.104
36.6;-0.224
36.7;-0.232
36.8;-0.184
36.9;0.024
37;-0.008
37.1;-0.144
37.2;-0.2
37.3;-0.128
37.4;-0.088
37.5;-0.208
37.6;-0.112
37.7;-0.08
37.8;0.048
37.9;-0.208
38;-0.096
38.1;-0.176
38.2;-0.08
38.3;-0.048
38.4;-0.24
38.5;-0.272
38.6;-0.112
38.7;0.032
38.8;0.088
38.9;0.072
39;0.152
39.1;0.128
39.2;0.048
39.3;0.344
39.4;0.12
39.5;0.064
39.6;0.016
39.7;-0.024
39.8;-0.176
39.9;-0.184
40;-0.176
40.1;-0.152
40.2;-0.096
40.3;-0.168
40.4;-0.112
40.5;-0.12
40.6;-0.064
40.7;-0.256
40.8;-0.096
40.9;-0.152
41;-0.144
41.1;-0.048
41.2;-0.12
41.3;-0.128
41.4;-0.256
41.5;-0.112
41.6;-0.232
41.7;-0.144
41.8;-0.112
41.9;-0.096
42;-0.144
42.1;-0.144
42.2;-0.056
42.3;-0.192
42.4;0.104
42.5;-0.288
42.6;-0.04
42.7;-0.296
42.8;-0.072
42.9;-0.032
43;0
43.1;-0.08
43.2;0.128
43.3;0.048
43.4;-0.032
43.5;-0.024
43.6;0.152
43.7;-0.04
43.8;-0.176
43.9;-0.136
44;-0.088
44.1;-0.144
44.2;-0.152
44.3;-0.224
44.4;-0.32
44.5;-0.32
44.6;-0.136
44.7;-0.144
44.8;-0.184
44.9;-0.08
45;-0.088
45.1;-0.016
45.2;-0.248
45.3;-0.24
45.4;-0.048
45.5;-0.168
45.6;-0.04
45.7;-0.256
45.8;-0.2
45.9;-0.2
46;-0.168
46.1;-0.08
46.2;-0.2
46.3;-0.32
46.4;-0.256
46.5;-0.096
46.6;-0.152
46.7;-0.216
46.8;-0.088
46.9;-0.032
47;-0.16
47.1;-0.08
47.2;-0.144
47.3;-0.264
47.4;-0.168
47.5;-0.32
47.6;-0.112
47.7;-0.192
47.8;-0.216
47.9;-0.112
48;-0.032
48.1;-0.056
48.2;-0.12
48.3;-0.096
48.4;-0.2
48.5;-0.12
48.6;-0.128
48.7;-0.176
48.8;-0.136
48.9;-0.128
49;-0.208
49.1;-0.152
49.2;-0.128
49.3;-0.168
49.4;-0.184
49.5;-0.2
49.6;-0.152
49.7;-0.28
49.8;0.016
49.9;-0.104
50;-0.216
50.1;0.024
50.2;-0.112
50.3;-0.32
50.4;-0.056
50.5;-0.152
50.6;-0.16
50.7;-0.088
50.8;-0.12
50.9;-0.208
51;-0.32
51.1;-0.208
51.2;-0.144
51.3;-0.16
51.4;-0.136
51.5;-0.176
51.6;-0.152
51.7;-0.2
51.8;-0.072
51.9;-0.056
52;-0.216
52.1;-0.104
52.2;-0.24
52.3;-0.12
52.4;-0.176
52.5;-0.2
52.6;0.104
52.7;-0.136
52.8;-0.128
52.9;-0.208
53;-0.016
53.1;-0.208
53.2;-0.072
53.3;-0.32
53.4;-0.112
53.5;0.048
53.6;-0.272
53.7;-0.128
53.8;-0.224
53.9;-0.24
54;-0.104
54.1;-0.176
54.2;-0.224
54.3;-0.072
54.4;-0.232
54.5;-0.072
54.6;-0.28
54.7;-0.152
54.8;-0.136
54.9;-0.176
55;0.016
55.1;-0.192
55.2;-0.168
55.3;-0.2
55.4;-0.032
55.5;-0.008
55.6;0.184
55.7;0.024
55.8;0.192
55.9;0.168
56;0.192
56.1;0.024
56.2;0.008
56.3;-0.104
56.4;-0.096
56.5;-0.184
56.6;-0.128
56.7;-0.16
56.8;-0.192
56.9;-0.136
57;-0.32
57.1;-0.152
57.2;-0.152
57.3;-0.128
57.4;-0.12
57.5;-0.088
57.6;-0.224
57.7;-0.072
57.8;-0.136
57.9;-0.04
58;-0.224
58.1;-0.048
58.2;-0.104
58.3;-0.296
58.4;-0.128
58.5;-0.28
58.6;0.104
58.7;-0.32
58.8;0.072
58.9;-0.152
59;-0.104
59.1;-0.248
59.2;-0.232
59.3;-0.024
59.4;-0.144
59.5;-0.224
59.6;-0.176
59.7;-0.112
59.8;-0.224
59.9;-0.168
60;-0.184
60.1;-0.304
60.2;-0.08
60.3;-0.096
60.4;-0.096
60.5;-0.16
60.6;-0.16
60.7;-0.136
60.8;-0.192
60.9;-0.16
61;-0.128
61.1;-0.192
61.2;-0.184
61.3;-0.112
61.4;-0.024
61.5;-0.128
61.6;-0.296
61.7;-0.152
61.8;-0.168
61.9;-0.096
62;-0.224
62.1;-0.24
62.2;-0.272
62.3;-0.08
62.4;-0.032
62.5;-0.192
62.6;-0.28
62.7;0.008
62.8;-0.168
62.9;-0.32
63;-0.32
63.1;-0.32
63.2;-0.32
63.3;-0.32
63.4;-0.32
63.5;-0.32
63.6;-0.32
63.7;-0.32
63.8;-0.072
63.9;0.008
64;-0.16
64.1;-0.104
64.2;-0.016
64.3;0.192
64.4;0.416
64.5;0.688
64.6;0.872
64.7;0.552
64.8;-0.152
64.9;-0.128
65;-0.016
65.1;0.008
65.2;-0.056
65.3;-0.064
65.4;-0.048
65.5;0.08
65.6;0.144
65.7;-0.176
65.8;-0.248
65.9;-0.016
66;-0.16
66.1;-0.024
66.2;-0.216
66.3;-0.248
66.4;-0.208
66.5;-0.232
66.6;-0.208
66.7;-0.072
66.8;-0.016
66.9;-0.32
67;-0.096
67.1;-0.296
67.2;-0.32
67.3;-0.136
67.4;-0.136
67.5;-0.216
67.6;-0.096
67.7;-0.184
67.8;-0.104
67.9;-0.176
68;-0.112
68.1;-0.152
68.2;-0.248
68.3;0.04
68.4;-0.32
68.5;-0.04
68.6;-0.176
68.7;-0.184
68.8;-0.064
68.9;-0.208
69;-0.152
69.1;-0.16
69.2;-0.096
69.3;-0.32
69.4;-0.168
69.5;-0.072
69.6;-0.136
69.7;-0.136
69.8;-0.24
69.9;-0.12
70;-0.136
70.1;-0.272
70.2;-0.088
70.3;-0.12
70.4;-0.152
70.5;-0.144
70.6;-0.2
70.7;-0.12
70.8;-0.096
70.9;-0.32
71;-0.168
71.1;-0.04
71.2;-0.136
71.3;-0.04
71.4;-0.152
71.5;-0.272
71.6;-0.312
71.7;0
71.8;-0.144
71.9;-0.2
72;-0.208
72.1;-0.144
72.2;-0.04
72.3;-0.128
72.4;-0.168
72.5;-0.32
72.6;-0.152
72.7;-0.288
72.8;-0.112
72.9;-0.08
73;-0.176
73.1;-0.04
73.2;-0.104
73.3;-0.192
73.4;-0.208
73.5;-0.144
73.6;-0.12
73.7;-0.2
73.8;-0.312
73.9;0.104
74;-0.32
74.1;-0.16
74.2;-0.088
74.3;-0.008
74.4;-0.12
74.5;-0.272
74.6;-0.096
74.7;-0.176
74.8;-0.152
74.9;-0.32
75;-0.168
75.1;-0.32
