# Oscilloscope file ./20191024_883056.bin
# Channel 2
Time / s;Voltage / V
59.9;0.04
60;0.08
60.1;0.04
60.2;0.04
60.3;0.04
60.4;0.08
60.5;0.08
60.6;0.08
60.7;0.08
60.8;0.12
60.9;0.12
61;0.12
61.1;0.16
61.2;0.16
61.3;0.16
61.4;0.2
61.5;0.2
61.6;0.2
61.7;0.24
61.8;0.24
61.9;0.28
62;0.24
62.1;0.28
62.2;0.28
62.3;0.32
62.4;0.32
62.5;0.36
62.6;0.36
62.7;0.4
62.8;0.44
62.9;-1.08
63;-1.08
63.1;-1.08
63.2;-1.08
63.3;-1.08
63.4;-1.08
63.5;-1.08
63.6;-1.08
63.7;-1.08
63.8;-1.08
63.9;0.04
64;0.04
64.1;0.04
64.2;0.04
64.3;0.04
64.4;0.04
64.5;0.04
64.6;0.04
64.7;0.04
64.8;0.04
64.9;0.04
65;0.04
65.1;0.04
65.2;0
65.3;0.04
65.4;0.04
65.5;0.04
65.6;0.04
65.7;0.04
65.8;0.04
65.9;0
66;0.04
66.1;0.04
66.2;0.04
66.3;0.04
66.4;0.04
66.5;0.04
66.6;0.04
66.7;0.04
66.8;0.04
66.9;0.04
67;0.04
67.1;0.04
67.2;0.04
67.3;0.04
67.4;0.04
67.5;0.04
67.6;0.04
67.7;0.04
67.8;0.04
67.9;0.16
68;0.12
68.1;0.12
68.2;0.12
68.3;0.16
68.4;0.16
68.5;0.16
68.6;0.16
68.7;0.16
68.8;0.12
68.9;0.16
69;0.12
69.1;0.12
69.2;0.12
69.3;0.16
69.4;0.12
69.5;0.16
69.6;0.12
69.7;0.12
69.8;0.12
69.9;0.16
70;0.12
70.1;0.12
70.2;0.12
70.3;0.12
70.4;-1.08
70.5;-1.08
70.6;-1.08
70.7;-1.08
70.8;-1.08
70.9;-1.08
71;-1.08
71.1;-1.08
71.2;-1.08
71.3;-1.08
71.4;0.12
71.5;0.16
71.6;0.16
71.7;0.16
71.8;0.16
71.9;0.16
72;0.16
72.1;0.16
72.2;0.16
72.3;0.16
72.4;0.16
72.5;0.16
72.6;0.16
72.7;0.12
72.8;0.16
72.9;0.16
73;0.16
73.1;0.12
73.2;0.12
73.3;0.16
73.4;0.16
73.5;0.16
73.6;0.16
73.7;0.16
73.8;0.16
73.9;0.16
74;0.16
74.1;0.16
74.2;0.16
74.3;2.52
74.4;2.52
74.5;2.52
74.6;2.52
74.7;2.52
74.8;2.52
74.9;2.52
75;2.52
75.1;2.52
75.2;2.52
75.3;2.56
75.4;2.56
75.5;2.56
75.6;2.52
75.7;2.52
75.8;2.52
75.9;2.52
