# Oscilloscope file ./20191024_882206.bin
# Channel 1
Time / s;Voltage / V
0;6.88
0.1;6.88
0.2;6.88
0.3;6.96
0.4;6.88
0.5;6.96
0.6;7.04
0.7;7.04
0.8;7.04
0.9;7.04
1;7.12
1.1;7.04
1.2;7.12
1.3;7.12
1.4;7.12
1.5;7.2
1.6;7.12
1.7;7.2
1.8;7.2
1.9;7.28
2;7.28
2.1;7.28
2.2;7.28
2.3;7.28
2.4;7.36
2.5;7.36
2.6;7.36
2.7;7.44
2.8;7.36
2.9;7.44
3;7.44
3.1;7.44
3.2;7.44
3.3;7.52
3.4;7.52
3.5;7.52
3.6;7.52
3.7;7.6
3.8;7.6
3.9;7.6
4;7.68
4.1;7.68
4.2;7.68
4.3;7.68
4.4;7.76
4.5;7.76
4.6;7.76
4.7;7.76
4.8;7.84
4.9;7.84
5;7.84
5.1;7.84
5.2;7.84
5.3;7.84
5.4;7.92
5.5;7.92
5.6;7.92
5.7;8
5.8;8
5.9;8
6;8
6.1;8.08
6.2;8.08
6.3;8.08
6.4;8.08
6.5;8.16
6.6;8.16
6.7;8.16
6.8;8.24
6.9;8.16
7;8.24
7.1;8.24
7.2;8.24
7.3;8.24
7.4;8.32
7.5;8.32
7.6;8.4
7.7;8.4
7.8;8.4
7.9;8.4
8;8.4
8.1;8.4
8.2;8.48
8.3;8.48
8.4;8.48
8.5;8.48
8.6;8.48
8.7;8.56
8.8;8.56
8.9;8.56
9;8.56
9.1;8.64
9.2;8.72
9.3;8.72
9.4;8.72
9.5;8.64
9.6;8.72
9.7;8.72
9.8;8.72
9.9;8.72
10;8.8
10.1;8.8
10.2;8.8
10.3;8.88
10.4;8.88
10.5;8.88
10.6;8.88
10.7;8.88
10.8;8.96
10.9;8.96
11;8.96
11.1;9.04
11.2;9.04
11.3;9.04
11.4;9.04
11.5;9.04
11.6;9.04
11.7;9.12
11.8;9.12
11.9;9.2
12;9.2
12.1;9.2
12.2;9.2
12.3;9.2
12.4;9.2
12.5;9.28
12.6;9.28
12.7;9.28
12.8;9.36
12.9;9.36
13;9.36
13.1;9.36
13.2;9.36
13.3;9.44
13.4;9.44
13.5;9.44
13.6;9.52
13.7;9.52
13.8;9.52
13.9;9.52
14;9.52
14.1;9.52
14.2;9.6
14.3;9.6
14.4;9.6
14.5;9.68
14.6;9.68
14.7;9.68
14.8;9.68
14.9;9.68
15;9.68
15.1;9.76
15.2;9.84
15.3;9.76
15.4;9.84
15.5;9.84
15.6;9.84
15.7;9.84
15.8;9.92
15.9;9.92
16;9.92
16.1;10
16.2;10
16.3;10
16.4;10
16.5;10
16.6;10.08
16.7;10.08
16.8;10.08
16.9;10.16
17;10.16
17.1;10.08
17.2;8.96
17.3;7.84
17.4;6.8
17.5;5.68
17.6;4.56
17.7;3.44
17.8;2.4
17.9;1.28
18;0.16
18.1;0
18.2;0.08
18.3;0.08
18.4;0.08
18.5;0.16
18.6;0.16
18.7;0.16
18.8;0.16
18.9;0.24
19;0.24
19.1;0.24
19.2;0.32
19.3;0.32
19.4;0.32
19.5;0.32
19.6;0.4
19.7;0.4
19.8;0.4
19.9;0.4
20;0.4
20.1;0.48
20.2;0.48
20.3;0.48
20.4;0.48
20.5;0.56
20.6;0.56
20.7;0.56
20.8;0.64
20.9;0.56
21;0.64
21.1;0.64
21.2;0.64
21.3;0.72
21.4;0.72
21.5;0.72
21.6;0.72
21.7;0.8
21.8;0.8
21.9;0.8
22;0.88
22.1;0.8
22.2;0.8
22.3;0.88
22.4;0.88
22.5;0.88
22.6;0.96
22.7;0.96
22.8;0.96
22.9;1.04
23;1.04
23.1;1.04
23.2;1.04
23.3;1.04
23.4;1.12
23.5;1.12
23.6;1.12
23.7;1.12
23.8;1.12
23.9;1.2
24;1.2
24.1;1.2
24.2;1.2
24.3;1.28
24.4;1.28
24.5;1.28
24.6;1.36
24.7;1.28
24.8;1.36
24.9;1.36
25;1.44
25.1;1.36
25.2;1.44
25.3;1.44
25.4;1.44
25.5;1.44
25.6;1.52
25.7;1.52
25.8;1.52
25.9;1.6
26;1.6
26.1;1.6
26.2;1.68
26.3;1.68
26.4;1.68
26.5;1.68
26.6;1.68
26.7;1.76
26.8;1.76
26.9;1.76
27;1.76
27.1;1.76
27.2;1.84
27.3;1.84
27.4;1.84
27.5;1.84
27.6;1.92
27.7;1.92
27.8;1.92
27.9;2
28;2
28.1;2
28.2;2
28.3;2.08
28.4;2
28.5;2.08
28.6;2.08
28.7;2.08
28.8;2.16
28.9;2.16
29;2.16
29.1;2.16
29.2;2.24
29.3;2.24
29.4;2.24
29.5;2.24
29.6;2.24
29.7;2.32
29.8;2.32
29.9;2.32
30;2.4
30.1;2.4
30.2;2.4
30.3;2.4
30.4;2.4
30.5;2.48
30.6;2.48
30.7;2.48
30.8;2.48
30.9;2.48
31;2.56
31.1;2.56
31.2;2.56
31.3;2.64
31.4;2.64
31.5;2.64
31.6;2.64
31.7;2.72
31.8;2.64
31.9;2.72
32;2.72
32.1;2.72
32.2;2.8
32.3;2.8
32.4;2.8
32.5;2.8
32.6;2.8
32.7;2.88
32.8;2.88
32.9;2.96
33;2.96
33.1;2.88
33.2;2.96
33.3;2.96
33.4;2.96
33.5;2.96
33.6;3.04
33.7;3.04
33.8;3.12
33.9;3.04
34;3.12
34.1;3.2
34.2;3.12
34.3;3.2
34.4;3.12
34.5;3.2
34.6;3.28
34.7;3.28
34.8;3.28
34.9;3.28
35;3.28
35.1;3.36
35.2;3.36
35.3;3.36
35.4;3.36
35.5;3.36
35.6;3.44
35.7;3.44
35.8;3.52
35.9;3.44
36;3.52
36.1;3.52
36.2;3.52
36.3;3.6
36.4;3.6
36.5;3.6
36.6;3.6
36.7;3.68
36.8;3.6
36.9;3.68
37;3.68
37.1;3.68
37.2;3.76
37.3;3.76
37.4;3.76
37.5;3.84
37.6;3.76
37.7;3.84
37.8;3.84
37.9;3.84
38;3.92
38.1;3.92
38.2;3.92
38.3;3.92
38.4;3.92
38.5;4
