# Oscilloscope file ./20191024_903114.bin
# Channel 2
Time / s;Voltage / V
0;-0.42
0.1;-0.32
0.2;-0.34
0.3;-0.56
0.4;-0.48
0.5;-0.24
0.6;-0.2
0.7;-0.42
0.8;-0.32
0.9;-0.16
1;-0.4
1.1;-0.22
1.2;-0.38
1.3;-0.36
1.4;-0.34
1.5;-0.38
1.6;-0.4
1.7;-0.4
1.8;-0.22
1.9;-0.32
2;-0.38
2.1;-0.26
2.2;-0.26
2.3;-0.44
2.4;-0.32
2.5;-0.28
2.6;-0.24
2.7;-0.42
2.8;-0.3
2.9;-0.2
3;-0.38
3.1;-0.42
3.2;-0.36
3.3;-0.22
3.4;-0.34
3.5;-0.32
3.6;-0.48
3.7;-0.34
3.8;-0.38
3.9;-0.56
4;0.94
4.1;2.7
4.2;-1.12
4.3;-0.32
4.4;-0.86
4.5;0.82
4.6;-1.12
4.7;1.42
4.8;-1.12
4.9;2.32
5;-1.12
5.1;2.44
5.2;-1.12
5.3;1.52
5.4;-1.12
5.5;1.02
5.6;-1.12
5.7;0.28
5.8;-0.76
5.9;-0.1
6;-0.4
6.1;-0.58
6.2;0.08
6.3;-0.9
6.4;0.36
6.5;-0.94
6.6;0.26
6.7;-0.98
6.8;0.14
6.9;-0.58
7;-0.18
7.1;-0.52
7.2;-0.18
7.3;-0.26
7.4;-0.54
7.5;-0.18
7.6;-0.64
7.7;-0.08
7.8;-0.54
7.9;-0.08
8;-0.5
8.1;-0.34
8.2;-0.38
8.3;-0.32
8.4;-0.24
8.5;-0.3
8.6;-0.32
8.7;-0.54
8.8;-0.28
8.9;-0.34
9;-0.42
9.1;-0.46
9.2;-0.2
9.3;-0.3
9.4;-0.24
9.5;-0.36
9.6;-0.5
9.7;-0.28
9.8;-0.4
9.9;-0.36
10;-0.46
10.1;-0.16
10.2;-0.3
10.3;-0.36
10.4;-0.38
10.5;-0.42
10.6;-0.2
10.7;-0.34
10.8;-0.3
10.9;-0.48
11;-0.34
11.1;-0.42
11.2;-0.5
11.3;-0.28
11.4;-0.24
11.5;-0.3
11.6;-0.5
11.7;-0.28
11.8;-0.4
11.9;-0.36
12;-0.38
12.1;-0.38
12.2;-0.42
12.3;-0.58
12.4;-0.26
12.5;-0.28
12.6;-0.34
12.7;-0.34
12.8;-0.36
12.9;-0.32
13;-0.34
13.1;-0.44
13.2;-0.18
13.3;-0.38
13.4;-0.28
13.5;-0.48
13.6;-0.42
13.7;-0.36
13.8;-0.16
13.9;-0.28
14;-0.38
14.1;-0.34
14.2;-0.4
14.3;-0.34
14.4;-0.34
14.5;-0.26
14.6;-0.42
14.7;-0.36
14.8;-0.4
14.9;-0.3
15;-0.36
15.1;-0.44
15.2;-0.22
15.3;-0.42
15.4;-0.26
15.5;-0.42
15.6;-0.38
15.7;-0.32
15.8;-0.26
15.9;-0.36
16;-0.34
16.1;-0.42
16.2;-0.24
16.3;-0.34
16.4;-0.52
16.5;-0.18
16.6;-0.4
16.7;-0.36
16.8;-0.38
16.9;-0.48
17;-0.32
17.1;-0.38
17.2;-0.5
17.3;-0.44
17.4;-0.26
17.5;-0.4
17.6;-0.46
17.7;-0.3
17.8;-0.32
17.9;-0.32
18;-0.36
18.1;-0.32
18.2;-0.38
18.3;-0.32
18.4;-0.4
18.5;-0.34
18.6;-0.3
18.7;-0.3
18.8;-0.24
18.9;-0.38
19;-0.26
19.1;-0.3
19.2;-0.34
19.3;-0.38
19.4;-0.34
19.5;-0.46
19.6;-0.28
19.7;-0.28
19.8;-0.3
19.9;-0.48
20;-0.34
20.1;-0.36
20.2;-0.34
20.3;-0.38
20.4;-0.32
20.5;-0.4
20.6;-0.12
20.7;-0.36
20.8;-0.4
20.9;-0.34
21;-0.38
21.1;-0.2
21.2;-0.42
21.3;-0.18
21.4;-0.48
21.5;-0.38
21.6;-0.3
21.7;-0.48
21.8;-0.24
21.9;-0.32
22;-0.34
22.1;-0.38
22.2;-0.22
22.3;-0.34
22.4;-0.42
22.5;-0.18
22.6;-0.46
22.7;-0.42
22.8;-0.3
22.9;-0.16
23;-0.32
23.1;-0.34
23.2;-0.24
23.3;-0.44
23.4;-0.24
23.5;-0.5
23.6;-0.36
23.7;-0.36
23.8;-0.22
