# Oscilloscope file ./20191024_881931.bin
# Channel 2
Time / s;Voltage / V
0;-0.16
0.1;-0.16
0.2;-0.16
0.3;-0.16
0.4;-0.16
0.5;-0.16
0.6;-0.16
0.7;-0.16
0.8;-0.24
0.9;-0.16
1;-0.24
1.1;-0.16
1.2;-0.16
1.3;-0.08
1.4;-0.16
1.5;-0.16
1.6;-0.16
1.7;-0.16
1.8;-0.24
1.9;-0.24
2;-0.16
2.1;-0.24
2.2;-0.16
2.3;-0.16
2.4;-0.16
2.5;-0.16
2.6;-0.16
2.7;-0.16
2.8;-0.16
2.9;-0.16
3;-0.16
3.1;-0.16
3.2;-0.24
3.3;-0.24
3.4;-0.24
3.5;-0.24
3.6;-0.24
3.7;-0.24
3.8;-0.16
3.9;-0.16
4;-0.16
4.1;-0.24
4.2;-0.16
4.3;-0.24
4.4;-0.24
4.5;-0.24
4.6;-0.24
4.7;-0.24
4.8;-0.16
4.9;-0.16
5;-0.24
5.1;-0.24
5.2;-0.24
5.3;-0.24
5.4;-0.24
5.5;-0.24
5.6;-0.24
5.7;-0.24
5.8;-0.24
5.9;-0.24
6;-0.16
6.1;-0.24
6.2;-0.24
6.3;-0.24
6.4;-0.24
6.5;-0.24
6.6;-0.24
6.7;-0.24
6.8;-0.24
6.9;-0.24
7;-0.32
7.1;-0.32
7.2;-0.24
7.3;-0.24
7.4;-0.24
7.5;-0.24
7.6;-0.24
7.7;-0.24
7.8;-0.24
7.9;-0.24
8;-0.24
8.1;-7.36
8.2;-7.36
8.3;-7.36
8.4;-7.36
8.5;-7.36
8.6;-7.36
8.7;-7.36
8.8;-7.36
8.9;-7.36
9;-0.24
9.1;-0.16
9.2;-0.16
9.3;-0.24
9.4;-0.24
9.5;-0.16
9.6;-0.24
9.7;-0.16
9.8;-0.24
9.9;-0.24
10;-0.16
10.1;-0.24
10.2;-0.24
10.3;-0.24
10.4;-0.24
10.5;-0.32
10.6;-0.24
10.7;-0.24
10.8;-0.24
10.9;-0.16
11;-0.16
11.1;-0.24
11.2;-0.24
11.3;-0.24
11.4;-0.24
11.5;-0.24
11.6;-0.24
11.7;-0.24
11.8;-0.24
11.9;-0.24
12;-0.24
12.1;-0.24
12.2;-0.16
12.3;-0.24
12.4;-0.24
12.5;-0.24
12.6;-0.24
12.7;-0.16
12.8;-0.24
12.9;-0.24
13;-0.24
13.1;-0.24
13.2;-0.24
13.3;-0.16
13.4;-0.24
13.5;-0.24
13.6;-0.16
13.7;-0.24
13.8;-0.24
13.9;-0.16
14;-0.24
14.1;-0.16
14.2;-0.16
14.3;-0.24
14.4;-0.24
14.5;-0.24
14.6;-0.24
14.7;-0.16
14.8;-0.24
14.9;-0.24
15;-0.24
15.1;-0.24
15.2;-0.24
15.3;-0.16
15.4;-0.16
15.5;-0.24
15.6;-0.24
15.7;-0.16
15.8;-0.24
15.9;-0.24
16;-0.24
16.1;-0.24
16.2;-0.24
16.3;-0.24
16.4;-0.24
16.5;-0.24
16.6;-0.16
16.7;-0.24
16.8;-0.24
16.9;-0.24
17;-0.24
17.1;-0.24
17.2;-0.24
17.3;-0.24
17.4;-0.24
17.5;-0.24
17.6;-0.16
17.7;-0.16
17.8;-0.16
17.9;-0.24
18;-0.16
18.1;-0.24
18.2;-0.24
18.3;-0.24
18.4;-0.16
18.5;-0.24
18.6;-0.16
18.7;-0.16
18.8;-0.16
18.9;-0.16
19;-0.24
19.1;-0.16
19.2;-0.24
19.3;-0.24
19.4;-0.24
19.5;-0.24
19.6;-0.16
19.7;-0.16
19.8;-0.24
19.9;-0.24
20;-0.24
20.1;-0.24
20.2;-0.24
20.3;-0.16
20.4;-0.16
20.5;-0.16
20.6;-0.24
20.7;-0.16
20.8;-0.16
20.9;-0.16
21;-0.16
21.1;-0.16
21.2;-0.16
21.3;-0.16
21.4;-0.08
21.5;-0.08
21.6;-0.16
21.7;-0.16
21.8;-0.24
21.9;-0.24
22;-0.16
22.1;-0.16
22.2;-0.24
22.3;-0.24
22.4;-0.24
22.5;-0.16
22.6;-0.16
22.7;-0.16
22.8;-0.16
22.9;-0.16
23;-0.16
23.1;-0.16
23.2;-0.16
23.3;-0.16
23.4;-0.16
23.5;-0.16
23.6;-0.16
23.7;-0.16
23.8;-0.16
23.9;-0.16
24;-0.16
24.1;-0.16
24.2;-0.16
24.3;-0.08
24.4;-0.08
24.5;-0.08
24.6;-0.08
24.7;0
24.8;-0.08
24.9;0
25;0
25.1;0.08
25.2;0.16
25.3;0.16
25.4;0.24
25.5;0.32
25.6;0.48
25.7;0.64
25.8;0.8
25.9;0.88
26;1.12
26.1;1.28
26.2;1.6
26.3;1.84
26.4;2.24
26.5;2.64
26.6;3.12
26.7;3.68
26.8;4.32
26.9;5.04
27;5.76
27.1;6.88
27.2;8.24
27.3;9.36
27.4;9.28
27.5;9.36
27.6;9.28
27.7;9.36
27.8;9.36
27.9;9.28
28;9.28
28.1;9.36
28.2;9.28
28.3;9.28
28.4;9.28
28.5;9.28
28.6;9.36
28.7;9.28
28.8;9.28
28.9;9.28
29;9.28
29.1;9.36
29.2;9.36
29.3;9.28
29.4;9.28
29.5;9.36
29.6;9.28
29.7;9.28
29.8;9.36
29.9;9.28
30;9.28
30.1;9.36
30.2;9.28
30.3;9.28
30.4;9.28
30.5;9.28
30.6;9.28
30.7;9.36
30.8;9.36
30.9;9.36
31;9.28
31.1;9.28
31.2;9.36
31.3;9.28
31.4;9.28
31.5;9.36
31.6;9.28
31.7;9.36
31.8;9.28
31.9;9.28
32;9.28
32.1;9.28
32.2;9.36
32.3;9.36
32.4;9.28
32.5;9.28
32.6;9.36
32.7;9.36
32.8;9.28
32.9;9.28
33;9.28
33.1;9.28
33.2;9.28
33.3;9.28
33.4;9.28
33.5;9.36
33.6;9.36
