# Oscilloscope file ./20191024_901723.bin
# Channel 2
Time / s;Voltage / V
22.2;0.4
22.3;0.4
22.4;0.4
22.5;0.4
22.6;0.4
22.7;0.32
22.8;0.4
22.9;0.32
23;0.32
23.1;0.32
23.2;0.32
23.3;0.32
23.4;0.4
23.5;0.32
23.6;0.4
23.7;0.4
23.8;0.4
23.9;0.4
24;0.4
24.1;0.4
24.2;0.48
24.3;0.4
24.4;0.48
24.5;0.48
24.6;0.4
24.7;0.4
24.8;0.48
24.9;0.4
25;0.4
25.1;0.32
25.2;0.4
25.3;0.4
25.4;0.4
25.5;0.32
25.6;0.4
25.7;0.32
25.8;0.4
25.9;0.32
26;0.4
26.1;0.4
26.2;0.4
26.3;0.4
26.4;0.4
26.5;0.4
26.6;0.48
26.7;0.48
26.8;0.56
26.9;0.56
27;0.64
27.1;0.56
27.2;0.64
27.3;0.64
27.4;0.64
27.5;0.56
27.6;0.64
27.7;0.72
27.8;0.8
27.9;0.96
28;1.04
28.1;1.12
28.2;1.12
28.3;1.2
28.4;1.2
28.5;1.28
28.6;1.28
28.7;1.28
28.8;1.6
28.9;1.92
29;1.68
29.1;1.92
29.2;2
29.3;2.24
29.4;2.24
29.5;2.32
29.6;2.4
29.7;2.4
29.8;2.48
29.9;2.8
30;2.24
30.1;2
30.2;2.24
30.3;2.4
30.4;2.4
30.5;2.48
30.6;2.48
30.7;2.56
30.8;2.4
30.9;2.32
31;2
31.1;0.64
31.2;0.4
31.3;0.4
31.4;0.4
31.5;0.48
31.6;0.48
31.7;0.48
31.8;0.48
31.9;0.48
32;0.48
32.1;0.48
32.2;0.4
32.3;0.48
32.4;0.4
32.5;0.4
32.6;0.4
32.7;0.48
32.8;0.4
32.9;0.4
33;0.4
33.1;0.48
33.2;0.48
33.3;0.48
33.4;0.48
33.5;0.48
33.6;0.48
33.7;0.48
33.8;0.4
33.9;0.48
34;0.48
34.1;0.48
34.2;0.4
34.3;0.4
34.4;0.48
34.5;0.48
34.6;0.4
34.7;0.48
34.8;0.4
34.9;0.4
35;0.48
35.1;0.48
35.2;0.4
35.3;0.48
35.4;0.4
35.5;0.4
35.6;0.4
35.7;0.4
35.8;0.32
35.9;0.4
36;0.32
36.1;0.4
36.2;0.32
36.3;0.4
36.4;0.32
36.5;0.32
36.6;0.32
36.7;0.4
36.8;0.4
36.9;0.32
37;0.4
37.1;0.4
37.2;0.4
37.3;0.48
37.4;0.48
37.5;0.48
37.6;0.4
37.7;0.48
37.8;0.4
37.9;0.48
38;0.4
38.1;0.48
38.2;0.4
38.3;0.4
38.4;0.4
38.5;0.48
38.6;0.4
38.7;0.4
38.8;0.4
38.9;0.48
39;0.4
39.1;0.48
39.2;0.48
39.3;0.56
39.4;0.48
39.5;0.48
39.6;0.48
39.7;0.56
39.8;0.56
39.9;0.64
40;0.56
40.1;0.64
40.2;0.64
40.3;0.8
40.4;0.8
40.5;0.8
40.6;0.8
40.7;0.88
40.8;0.8
40.9;0.88
41;0.88
41.1;0.88
41.2;0.8
41.3;0.8
41.4;0.8
41.5;0.56
41.6;0.4
41.7;0.4
41.8;0.4
41.9;0.48
42;0.48
42.1;0.48
42.2;0.48
42.3;0.56
42.4;0.64
42.5;0.72
42.6;0.72
42.7;0.72
42.8;0.8
42.9;0.8
43;0.8
43.1;0.8
43.2;0.88
43.3;0.8
43.4;0.8
43.5;0.8
43.6;0.64
43.7;0.48
43.8;0.4
43.9;0.48
44;0.48
44.1;0.48
44.2;0.48
44.3;0.56
44.4;0.56
44.5;0.72
44.6;0.88
44.7;0.88
44.8;0.96
44.9;1.04
45;1.04
45.1;1.04
45.2;1.12
45.3;1.12
45.4;1.2
45.5;1.28
45.6;1.36
45.7;1.28
45.8;1.04
45.9;1.04
46;1.04
46.1;1.04
46.2;1.04
46.3;1.04
46.4;1.04
46.5;1.04
46.6;1.04
46.7;0.88
46.8;0.48
46.9;0.4
47;0.4
47.1;0.32
47.2;0.4
47.3;0.48
47.4;0.4
47.5;0.48
47.6;0.48
47.7;0.48
47.8;0.48
47.9;0.48
48;0.48
48.1;0.48
48.2;0.48
48.3;0.48
48.4;0.4
48.5;0.4
48.6;0.4
48.7;0.4
48.8;0.4
48.9;0.32
49;0.4
49.1;0.4
49.2;0.4
49.3;0.32
49.4;0.32
49.5;0.32
49.6;0.4
49.7;0.32
49.8;0.4
49.9;0.4
50;0.4
50.1;0.4
50.2;0.48
50.3;0.4
50.4;0.48
50.5;0.4
50.6;0.48
50.7;0.4
50.8;0.48
50.9;0.4
51;0.4
51.1;0.4
51.2;0.4
51.3;0.32
51.4;0.4
51.5;0.32
51.6;0.4
51.7;0.32
51.8;0.32
51.9;0.32
52;0.32
52.1;0.4
52.2;0.4
52.3;0.4
52.4;0.4
52.5;0.4
52.6;0.4
52.7;0.4
52.8;0.4
52.9;0.4
53;0.4
53.1;0.4
53.2;0.48
53.3;-4.48
53.4;-4.48
53.5;-4.48
53.6;-4.48
53.7;-4.48
53.8;-4.48
53.9;-4.48
54;-4.48
54.1;-4.48
54.2;0.32
54.3;0.32
54.4;0.4
54.5;0.32
54.6;0.4
54.7;0.4
54.8;0.4
54.9;0.4
55;0.4
55.1;0.32
55.2;0.4
55.3;0.32
55.4;0.4
55.5;0.4
55.6;0.4
55.7;0.48
55.8;0.48
55.9;0.4
56;0.48
56.1;0.4
56.2;0.48
56.3;0.4
56.4;0.4
56.5;0.32
56.6;0.4
56.7;0.4
56.8;0.4
56.9;0.32
57;0.4
57.1;0.32
57.2;0.4
57.3;0.32
57.4;0.32
57.5;0.4
57.6;0.4
57.7;0.4
57.8;0.4
57.9;0.4
58;0.48
58.1;0.4
58.2;0.48
58.3;0.48
58.4;0.48
58.5;0.4
58.6;0.48
58.7;0.4
58.8;0.48
58.9;0.4
59;0.4
59.1;0.4
59.2;0.4
59.3;0.4
59.4;0.4
59.5;0.4
59.6;0.4
59.7;0.32
59.8;0.32
59.9;0.32
60;0.4
60.1;0.32
60.2;0.4
60.3;0.32
60.4;0.4
60.5;0.4
60.6;0.4
60.7;0.08
60.8;0.08
60.9;0.08
61;0.08
61.1;0
