# Oscilloscope file ./20191024_881054.bin
# Channel 1
Time / s;Voltage / V
0;7.76
0.1;7.76
0.2;7.84
0.3;7.84
0.4;7.84
0.5;7.84
0.6;7.84
0.7;7.92
0.8;7.92
0.9;7.92
1;7.92
1.1;8
1.2;8
1.3;8
1.4;8
1.5;8
1.6;8.08
1.7;8.08
1.8;8.08
1.9;8.16
2;8.16
2.1;8.16
2.2;8.16
2.3;8.16
2.4;8.24
2.5;8.24
2.6;8.24
2.7;8.24
2.8;8.32
2.9;8.32
3;8.32
3.1;8.32
3.2;8.4
3.3;8.4
3.4;8.4
3.5;8.4
3.6;8.48
3.7;8.48
3.8;8.48
3.9;8.56
4;8.48
4.1;8.56
4.2;8.56
4.3;8.56
4.4;8.56
4.5;8.64
4.6;8.64
4.7;8.64
4.8;8.64
4.9;8.72
5;8.72
5.1;8.72
5.2;8.72
5.3;8.8
5.4;8.8
5.5;8.8
5.6;8.8
5.7;8.8
5.8;8.88
5.9;8.88
6;8.88
6.1;8.88
6.2;8.96
6.3;8.96
6.4;9.04
6.5;8.96
6.6;9.04
6.7;9.04
6.8;9.04
6.9;9.12
7;9.12
7.1;9.12
7.2;9.12
7.3;9.12
7.4;9.12
7.5;9.2
7.6;9.2
7.7;9.2
7.8;9.28
7.9;9.28
8;9.28
8.1;9.28
8.2;9.28
8.3;9.36
8.4;9.36
8.5;9.36
8.6;9.44
8.7;9.36
8.8;9.44
8.9;9.44
9;9.52
9.1;9.52
9.2;9.52
9.3;9.52
9.4;9.52
9.5;9.52
9.6;9.6
9.7;9.6
9.8;9.68
9.9;9.68
10;9.68
10.1;9.6
10.2;9.68
10.3;9.68
10.4;9.76
10.5;9.76
10.6;9.76
10.7;9.76
10.8;9.84
10.9;9.84
11;9.84
11.1;9.84
11.2;9.92
11.3;9.92
11.4;9.92
11.5;9.92
11.6;10
11.7;9.92
11.8;10
11.9;10
12;10
12.1;10.08
12.2;10.08
12.3;10.08
12.4;10.08
12.5;10.16
12.6;10.16
12.7;9.76
12.8;8.64
12.9;7.52
13;6.4
13.1;5.36
13.2;4.24
13.3;3.12
13.4;2
13.5;0.88
13.6;0.08
13.7;0.08
13.8;0.08
13.9;0.16
14;0.16
14.1;0.16
14.2;0.16
14.3;0.24
14.4;0.24
14.5;0.24
14.6;0.24
14.7;0.32
14.8;0.32
14.9;0.32
15;0.32
15.1;0.32
15.2;0.32
15.3;0.4
15.4;0.4
15.5;0.4
15.6;0.4
15.7;0.48
15.8;0.48
15.9;0.48
16;0.56
16.1;0.56
16.2;0.56
16.3;0.56
16.4;0.56
16.5;0.64
16.6;0.64
16.7;0.64
16.8;0.64
16.9;0.72
17;0.72
17.1;0.72
17.2;0.8
17.3;0.72
17.4;0.8
17.5;0.8
17.6;0.8
17.7;0.88
17.8;0.88
17.9;0.88
18;0.88
18.1;0.96
18.2;0.96
18.3;0.96
18.4;1.04
18.5;1.04
18.6;1.04
18.7;1.04
18.8;1.04
18.9;1.04
19;1.12
19.1;1.12
19.2;1.12
19.3;1.2
19.4;1.2
19.5;1.2
19.6;1.2
19.7;1.2
19.8;1.28
19.9;1.28
20;1.28
20.1;1.28
20.2;1.28
20.3;1.36
20.4;1.36
20.5;1.44
20.6;1.36
20.7;1.44
20.8;1.44
20.9;1.52
21;1.52
21.1;1.44
21.2;1.52
21.3;1.52
21.4;1.6
21.5;1.6
21.6;1.6
21.7;1.6
21.8;1.68
21.9;1.68
22;1.68
22.1;1.68
22.2;1.76
22.3;1.76
22.4;1.76
22.5;1.76
22.6;1.76
22.7;1.84
22.8;1.84
22.9;1.84
23;1.84
23.1;1.92
23.2;1.92
23.3;1.92
23.4;1.92
23.5;1.92
23.6;2
23.7;2
23.8;2
23.9;2.08
24;2.08
24.1;2.08
24.2;2.08
24.3;2.08
24.4;2.08
24.5;2.16
24.6;2.16
24.7;2.16
24.8;2.24
24.9;2.24
25;2.24
25.1;2.24
25.2;2.32
25.3;2.32
25.4;2.32
25.5;2.32
25.6;2.32
25.7;2.4
25.8;2.4
25.9;2.48
26;2.48
26.1;2.48
26.2;2.48
26.3;2.48
26.4;2.48
26.5;2.56
26.6;2.56
26.7;2.56
26.8;2.56
26.9;2.64
27;2.64
27.1;2.64
27.2;2.64
27.3;2.72
27.4;2.72
27.5;2.8
27.6;2.72
27.7;2.8
27.8;2.8
27.9;2.8
28;2.8
28.1;2.88
28.2;2.88
28.3;2.88
28.4;2.88
28.5;2.96
28.6;2.96
28.7;2.96
28.8;2.96
28.9;3.04
29;2.96
29.1;3.04
29.2;3.04
29.3;3.04
29.4;3.04
29.5;3.04
29.6;3.12
29.7;3.12
29.8;3.12
29.9;3.2
30;3.2
30.1;3.28
30.2;3.2
30.3;3.28
30.4;3.28
30.5;3.28
30.6;3.28
30.7;3.36
30.8;3.36
30.9;3.36
31;3.36
31.1;3.44
31.2;3.44
31.3;3.44
31.4;3.44
31.5;3.52
31.6;3.52
31.7;3.6
31.8;3.52
31.9;3.6
32;3.6
32.1;3.6
32.2;3.6
32.3;3.68
32.4;3.68
32.5;3.68
32.6;3.68
32.7;3.76
32.8;3.76
32.9;3.76
33;3.84
33.1;3.84
33.2;3.76
33.3;3.84
33.4;3.84
33.5;3.84
33.6;3.92
33.7;3.92
33.8;3.92
33.9;4
34;4
34.1;4
34.2;4
34.3;4.08
34.4;4
34.5;4.08
34.6;4.08
34.7;4.08
34.8;4.08
34.9;4.16
35;4.16
35.1;4.16
35.2;4.16
35.3;4.24
35.4;4.24
35.5;4.24
35.6;4.32
35.7;4.24
35.8;4.32
35.9;4.32
36;4.4
36.1;4.4
36.2;4.4
36.3;4.4
36.4;4.4
36.5;4.48
36.6;4.48
36.7;4.48
36.8;4.56
36.9;4.56
37;4.56
37.1;4.56
37.2;4.56
37.3;4.56
37.4;4.64
37.5;4.64
37.6;4.64
37.7;4.64
37.8;4.72
37.9;4.72
38;4.8
38.1;4.8
38.2;4.8
38.3;4.8
38.4;4.8
38.5;4.88
38.6;4.88
38.7;4.88
38.8;4.88
38.9;4.96
39;4.96
39.1;4.96
39.2;4.96
39.3;4.96
39.4;4.96
39.5;5.04
39.6;5.04
39.7;5.04
39.8;5.04
39.9;5.12
40;5.12
40.1;5.12
40.2;5.2
40.3;5.2
40.4;5.2
40.5;5.28
40.6;5.2
40.7;5.28
40.8;5.28
40.9;5.28
41;5.28
41.1;5.28
41.2;5.36
41.3;5.44
41.4;5.36
41.5;5.44
41.6;5.44
41.7;5.44
41.8;5.44
41.9;5.44
42;5.52
42.1;5.52
42.2;5.52
42.3;5.52
42.4;5.6
42.5;5.6
42.6;5.6
42.7;5.68
42.8;5.6
42.9;5.68
43;5.76
43.1;5.76
43.2;5.68
43.3;5.76
43.4;5.76
43.5;5.84
43.6;5.84
43.7;5.84
43.8;5.84
43.9;5.84
44;5.84
44.1;5.92
44.2;5.92
44.3;5.92
44.4;6
44.5;6
44.6;6
44.7;6
44.8;6
44.9;6.08
45;6.08
45.1;6.08
45.2;6.08
45.3;6.16
45.4;6.16
45.5;6.16
45.6;6.16
45.7;6.24
45.8;6.24
45.9;6.24
46;6.24
46.1;6.32
46.2;6.32
46.3;6.32
46.4;6.32
46.5;6.4
46.6;6.4
46.7;6.32
46.8;6.4
46.9;6.48
47;6.48
47.1;6.48
47.2;6.48
47.3;6.56
47.4;6.56
47.5;6.56
47.6;6.56
47.7;6.64
47.8;6.64
47.9;6.64
48;6.56
48.1;6.64
48.2;6.72
48.3;6.72
48.4;6.72
48.5;6.72
48.6;6.72
48.7;6.8
48.8;6.8
48.9;6.8
49;6.88
49.1;6.88
49.2;6.88
49.3;6.88
49.4;6.88
49.5;6.96
49.6;6.96
49.7;6.96
49.8;7.04
49.9;7.04
50;7.04
50.1;7.04
50.2;7.12
50.3;7.12
50.4;7.12
50.5;7.12
50.6;7.2
50.7;7.12
50.8;7.2
50.9;7.2
51;7.2
51.1;7.28
51.2;7.28
51.3;7.28
51.4;7.28
51.5;7.36
51.6;7.36
51.7;7.36
51.8;7.36
51.9;7.44
52;7.44
52.1;7.44
52.2;7.44
52.3;7.44
52.4;7.52
52.5;7.52
52.6;7.52
52.7;7.52
52.8;7.6
52.9;7.52
53;7.6
53.1;7.6
53.2;7.68
53.3;7.68
53.4;7.68
53.5;7.68
53.6;7.68
53.7;7.76
53.8;7.76
53.9;7.76
54;7.76
54.1;7.84
54.2;7.84
54.3;7.84
54.4;7.92
54.5;7.92
54.6;7.92
54.7;7.92
54.8;8
54.9;7.92
55;8
55.1;8
55.2;8
55.3;8.08
55.4;8
55.5;8.08
55.6;8.08
55.7;8.16
55.8;8.16
55.9;8.16
56;8.16
56.1;8.24
56.2;8.24
56.3;8.24
56.4;8.24
56.5;8.32
56.6;8.32
56.7;8.32
56.8;8.32
56.9;8.32
57;8.4
57.1;8.4
57.2;8.4
57.3;8.48
57.4;8.4
57.5;8.48
57.6;8.48
