# Oscilloscope file ./20191024_883029.bin
# Channel 1
Time / s;Voltage / V
15;0.96
15.1;0.96
15.2;1.04
15.3;1.04
15.4;1.04
15.5;1.12
15.6;1.12
15.7;1.12
15.8;1.12
15.9;1.2
16;1.2
16.1;1.2
16.2;1.2
16.3;1.28
16.4;1.28
16.5;1.28
16.6;1.28
16.7;1.28
16.8;1.36
16.9;1.36
17;1.36
17.1;1.44
17.2;1.36
17.3;1.44
17.4;1.44
17.5;1.52
17.6;1.52
17.7;1.52
17.8;1.52
17.9;1.52
18;1.6
18.1;1.6
18.2;1.6
18.3;1.6
18.4;1.6
18.5;1.68
18.6;1.68
18.7;1.68
18.8;1.76
18.9;1.76
19;1.76
19.1;1.76
19.2;1.84
19.3;1.84
19.4;1.84
19.5;1.84
19.6;1.84
19.7;1.92
19.8;1.92
19.9;1.92
20;1.92
20.1;2
20.2;2
20.3;2
20.4;2
20.5;2.08
20.6;2.08
20.7;2.08
20.8;2.08
20.9;2.16
21;2.16
21.1;2.16
21.2;2.16
21.3;2.16
21.4;2.16
21.5;2.24
21.6;2.32
21.7;2.24
21.8;2.24
21.9;2.32
22;2.32
22.1;2.4
22.2;2.4
22.3;2.4
22.4;2.4
22.5;2.4
22.6;2.48
22.7;2.48
22.8;2.48
22.9;2.56
23;2.56
23.1;2.56
23.2;2.56
23.3;2.56
23.4;2.64
23.5;2.64
23.6;2.72
23.7;2.64
23.8;2.72
23.9;2.72
24;2.72
24.1;2.72
24.2;2.72
24.3;2.8
24.4;2.8
24.5;2.8
24.6;2.8
24.7;2.8
24.8;2.88
24.9;2.88
25;2.96
25.1;2.88
25.2;2.96
25.3;2.96
25.4;3.04
25.5;2.96
25.6;3.04
25.7;3.04
25.8;3.04
25.9;3.12
26;3.12
26.1;3.12
26.2;3.12
26.3;3.12
26.4;3.2
26.5;3.2
26.6;3.2
26.7;3.2
26.8;3.28
26.9;3.28
27;3.36
27.1;3.36
27.2;3.36
27.3;3.36
27.4;3.36
27.5;3.36
27.6;3.44
27.7;3.44
27.8;3.44
27.9;3.44
28;3.52
28.1;3.52
28.2;3.52
28.3;3.52
28.4;3.52
28.5;3.52
28.6;3.6
28.7;3.6
28.8;3.68
28.9;3.68
29;3.68
29.1;3.76
29.2;3.76
29.3;3.68
29.4;3.76
29.5;3.76
29.6;3.76
29.7;3.84
29.8;3.84
29.9;3.84
30;3.92
30.1;3.92
30.2;3.92
30.3;3.92
30.4;4
30.5;4
30.6;4
30.7;4
30.8;4
30.9;4
31;4.08
31.1;4.08
31.2;4.08
31.3;4.16
31.4;4.16
31.5;4.16
31.6;4.16
31.7;4.16
31.8;4.24
31.9;4.24
32;4.24
32.1;4.32
32.2;4.32
32.3;4.32
32.4;4.32
32.5;4.32
32.6;4.4
32.7;4.4
32.8;4.4
32.9;4.4
33;4.48
33.1;4.48
33.2;4.48
33.3;4.56
33.4;4.48
33.5;4.56
33.6;4.56
33.7;4.56
33.8;4.56
33.9;4.64
34;4.64
34.1;4.64
34.2;4.64
34.3;4.72
34.4;4.72
34.5;4.72
34.6;4.8
34.7;4.8
34.8;4.8
34.9;4.8
35;4.8
35.1;4.88
35.2;4.88
35.3;4.88
35.4;4.88
35.5;4.96
35.6;4.96
35.7;4.96
35.8;4.96
35.9;4.96
36;4.96
36.1;5.04
36.2;5.04
36.3;5.04
36.4;5.04
36.5;5.12
36.6;5.12
36.7;5.12
36.8;5.2
36.9;5.28
37;5.2
37.1;5.28
37.2;5.2
37.3;5.28
37.4;5.28
37.5;5.28
37.6;5.28
37.7;5.36
37.8;5.36
37.9;5.36
38;5.44
38.1;5.44
38.2;5.44
38.3;5.52
38.4;5.44
38.5;5.44
38.6;5.52
38.7;5.52
38.8;5.52
38.9;5.6
39;5.6
39.1;5.6
39.2;5.6
39.3;5.68
39.4;5.68
39.5;5.68
39.6;5.76
39.7;5.76
39.8;5.76
39.9;5.76
40;5.76
40.1;5.76
40.2;5.84
40.3;5.76
40.4;5.84
40.5;5.84
40.6;5.92
40.7;5.92
40.8;5.92
40.9;5.92
41;6
41.1;6
41.2;6
41.3;6.08
41.4;6
41.5;6.08
41.6;6.08
41.7;6.08
41.8;6.16
41.9;6.16
42;6.16
42.1;6.16
42.2;6.16
42.3;6.24
42.4;6.24
42.5;6.32
42.6;6.32
42.7;6.24
42.8;6.32
42.9;6.32
43;6.4
43.1;6.4
43.2;6.4
43.3;6.4
43.4;6.4
43.5;6.4
43.6;6.48
43.7;6.48
43.8;6.48
43.9;6.56
44;6.48
44.1;6.56
44.2;6.56
44.3;6.56
44.4;6.64
44.5;6.64
44.6;6.72
44.7;6.72
44.8;6.72
44.9;6.72
45;6.72
45.1;6.72
45.2;6.8
45.3;6.8
45.4;6.8
45.5;6.88
45.6;6.88
45.7;6.88
45.8;6.88
45.9;6.96
46;6.96
46.1;6.96
46.2;6.96
46.3;6.96
46.4;7.04
46.5;7.04
46.6;7.04
46.7;7.12
46.8;7.04
46.9;7.12
47;7.04
47.1;7.12
47.2;7.2
47.3;7.2
47.4;7.2
47.5;7.2
47.6;7.2
47.7;7.2
47.8;7.28
47.9;7.28
48;7.36
48.1;7.28
48.2;7.36
48.3;7.36
48.4;7.44
48.5;7.36
48.6;7.44
48.7;7.44
48.8;7.44
48.9;7.44
49;7.52
49.1;7.52
49.2;7.6
49.3;7.6
49.4;7.6
49.5;7.6
49.6;7.68
49.7;7.6
49.8;7.68
49.9;7.68
50;7.68
50.1;7.76
50.2;7.68
50.3;7.76
50.4;7.76
50.5;7.76
50.6;7.84
50.7;7.84
50.8;7.84
50.9;7.84
51;7.92
51.1;7.92
51.2;7.92
51.3;7.92
51.4;7.92
51.5;8
51.6;8
51.7;8
51.8;8
51.9;8.08
52;8.08
52.1;8.08
52.2;8.16
52.3;8.16
52.4;8.16
52.5;8.16
52.6;8.24
52.7;8.24
52.8;8.24
52.9;8.16
53;8.24
53.1;8.24
53.2;8.32
53.3;8.32
53.4;8.32
53.5;8.4
53.6;8.4
53.7;8.4
53.8;8.4
53.9;8.4
54;8.48
54.1;8.48
54.2;8.48
54.3;8.56
54.4;8.48
54.5;8.56
54.6;8.56
54.7;8.56
54.8;8.64
54.9;8.64
55;8.64
55.1;8.64
55.2;8.64
55.3;8.72
55.4;8.72
55.5;8.72
55.6;8.8
55.7;8.8
55.8;8.8
55.9;8.8
56;8.88
56.1;8.88
56.2;8.88
56.3;8.88
56.4;8.88
56.5;8.96
56.6;8.96
56.7;8.96
56.8;8.96
56.9;9.04
57;9.04
57.1;9.04
57.2;9.04
57.3;9.12
57.4;9.12
57.5;9.12
57.6;9.12
57.7;9.2
57.8;9.2
57.9;9.2
58;9.28
58.1;9.2
58.2;9.28
58.3;9.36
58.4;9.28
58.5;9.36
58.6;9.36
58.7;9.36
58.8;9.36
58.9;9.36
59;9.44
59.1;9.44
59.2;9.44
59.3;9.52
59.4;9.52
59.5;9.52
59.6;9.52
59.7;9.52
59.8;9.52
59.9;9.6
60;9.6
60.1;9.6
60.2;9.6
60.3;9.68
60.4;9.68
60.5;9.68
60.6;9.76
60.7;9.76
60.8;9.76
60.9;9.84
61;9.76
61.1;9.84
61.2;9.84
61.3;9.84
61.4;9.84
61.5;9.84
61.6;9.92
61.7;9.92
61.8;9.92
61.9;10
62;10
62.1;10
62.2;10
62.3;10.08
62.4;10.08
62.5;10.08
62.6;10.08
62.7;10.16
62.8;10.16
62.9;9.92
63;8.88
63.1;7.84
63.2;6.64
63.3;5.6
63.4;4.48
63.5;3.36
63.6;2.24
63.7;1.2
63.8;0.08
63.9;0.08
64;0.08
64.1;0.16
64.2;0.16
64.3;0.16
64.4;0.16
64.5;0.24
64.6;0.16
64.7;0.16
64.8;0.24
64.9;0.24
65;0.32
65.1;0.32
65.2;0.4
65.3;0.4
65.4;0.4
65.5;0.4
65.6;0.4
65.7;0.48
65.8;0.48
65.9;0.48
66;0.48
66.1;0.48
66.2;0.56
66.3;0.56
66.4;0.56
66.5;0.64
66.6;0.56
66.7;0.64
66.8;0.64
66.9;0.64
67;0.72
67.1;0.72
67.2;0.8
67.3;0.8
67.4;0.8
67.5;0.8
67.6;0.8
67.7;0.8
67.8;0.88
67.9;9.68
68;9.68
68.1;9.68
68.2;9.76
68.3;9.76
68.4;9.76
68.5;9.76
68.6;9.84
68.7;9.84
68.8;9.84
68.9;9.92
69;9.92
69.1;9.92
69.2;10
69.3;9.92
69.4;10
69.5;10
69.6;10
69.7;10.08
69.8;10.08
69.9;10.08
70;10.08
70.1;10.08
70.2;10.16
70.3;10.16
70.4;10.08
70.5;8.96
70.6;7.84
70.7;6.72
70.8;5.6
70.9;4.48
71;3.44
71.1;2.32
71.2;1.2
71.3;0.08
71.4;0.08
71.5;0.16
71.6;0.08
71.7;0.16
71.8;0.16
71.9;0.16
72;0.16
72.1;0.24
72.2;0.24
72.3;0.24
72.4;0.32
72.5;0.32
72.6;0.32
72.7;0.4
72.8;0.32
72.9;0.32
73;0.4
73.1;0.4
73.2;0.4
73.3;0.48
73.4;0.48
73.5;0.48
73.6;0.56
73.7;0.56
73.8;0.56
73.9;0.56
74;0.56
74.1;0.64
74.2;0.64
74.3;8.72
74.4;8.64
74.5;8.64
74.6;8.72
74.7;8.72
74.8;8.8
74.9;8.8
75;8.8
75.1;8.88
75.2;8.8
75.3;8.88
75.4;8.88
75.5;8.96
75.6;8.96
75.7;8.96
75.8;8.96
75.9;8.96
