# Oscilloscope file ./20191024_882708.bin
# Channel 1
Time / s;Voltage / V
0;7.28
0.1;7.28
0.2;7.36
0.3;7.28
0.4;7.36
0.5;7.36
0.6;7.36
0.7;7.36
0.8;7.36
0.9;7.44
1;7.44
1.1;7.44
1.2;7.52
1.3;7.52
1.4;7.52
1.5;7.52
1.6;7.52
1.7;7.6
1.8;7.6
1.9;7.6
2;7.6
2.1;7.68
2.2;7.68
2.3;7.68
2.4;7.68
2.5;7.76
2.6;7.68
2.7;7.76
2.8;7.76
2.9;7.84
3;7.76
3.1;7.84
3.2;7.84
3.3;7.92
3.4;7.92
3.5;7.92
3.6;7.92
3.7;7.92
3.8;8
3.9;8
4;8
4.1;8
4.2;8.08
4.3;8.08
4.4;8.08
4.5;8.08
4.6;8.08
4.7;8.16
4.8;8.16
4.9;8.16
5;8.16
5.1;8.24
5.2;8.24
5.3;8.24
5.4;8.24
5.5;8.24
5.6;8.32
5.7;8.32
5.8;8.4
5.9;8.4
6;8.4
6.1;8.4
6.2;8.4
6.3;8.48
6.4;8.4
6.5;8.48
6.6;8.48
6.7;8.56
6.8;8.56
6.9;8.56
7;8.56
7.1;8.56
7.2;8.64
7.3;8.64
7.4;8.72
7.5;8.72
7.6;8.72
7.7;8.8
7.8;8.72
7.9;8.72
8;8.8
8.1;8.8
8.2;8.8
8.3;8.8
8.4;8.88
8.5;8.88
8.6;8.88
8.7;8.88
8.8;8.96
8.9;8.88
9;8.96
9.1;8.96
9.2;8.96
9.3;9.04
9.4;9.04
9.5;9.04
9.6;9.04
9.7;9.12
9.8;9.12
9.9;9.2
10;9.2
10.1;9.2
10.2;9.2
10.3;9.2
10.4;9.28
10.5;9.2
10.6;9.28
10.7;9.28
10.8;9.28
10.9;9.28
11;9.36
11.1;9.36
11.2;9.36
11.3;9.36
11.4;9.44
11.5;9.44
11.6;9.44
11.7;9.44
11.8;9.52
11.9;9.52
12;9.52
12.1;9.6
12.2;9.6
12.3;9.6
12.4;9.6
12.5;9.6
12.6;9.68
12.7;9.68
12.8;9.68
12.9;9.68
13;9.76
13.1;9.76
13.2;9.84
13.3;9.84
13.4;9.76
13.5;9.84
13.6;9.84
13.7;9.84
13.8;9.84
13.9;9.92
14;9.92
14.1;9.92
14.2;10
14.3;10
14.4;10
14.5;10
14.6;10.08
14.7;10.08
14.8;10.08
14.9;10.08
15;10.16
15.1;10.08
15.2;10.16
15.3;9.52
15.4;8.48
15.5;7.36
15.6;6.24
15.7;5.12
15.8;4
15.9;2.96
16;1.84
16.1;0.72
16.2;0.08
16.3;0.08
16.4;0.08
16.5;0.16
16.6;0.16
16.7;0.16
16.8;0.16
16.9;0.16
17;0.24
17.1;0.24
17.2;0.32
17.3;0.32
17.4;0.24
17.5;0.32
17.6;0.4
17.7;0.4
17.8;0.4
17.9;0.4
18;0.4
18.1;0.4
18.2;0.48
18.3;0.48
18.4;0.48
18.5;0.56
18.6;0.56
18.7;0.56
18.8;0.56
18.9;0.64
19;0.64
19.1;0.64
19.2;0.64
19.3;0.64
19.4;0.72
19.5;0.72
19.6;0.72
19.7;0.72
19.8;0.8
19.9;0.8
20;0.8
20.1;0.8
20.2;0.8
20.3;0.8
20.4;0.88
20.5;0.88
20.6;0.88
20.7;0.96
20.8;0.96
20.9;0.96
21;1.04
21.1;1.04
21.2;1.04
21.3;1.04
21.4;1.04
21.5;1.12
21.6;1.12
21.7;1.12
21.8;1.12
21.9;1.2
22;1.2
22.1;1.2
22.2;1.2
22.3;1.28
22.4;1.28
22.5;1.28
22.6;1.36
22.7;1.36
22.8;1.36
22.9;1.36
23;1.36
23.1;1.44
23.2;1.44
23.3;1.44
23.4;1.52
23.5;1.44
23.6;1.44
23.7;1.52
23.8;1.52
23.9;1.52
24;1.52
24.1;1.6
24.2;1.6
24.3;1.68
24.4;1.68
24.5;1.68
24.6;1.76
24.7;1.68
24.8;1.76
24.9;1.68
25;1.76
25.1;1.76
25.2;1.84
25.3;1.84
25.4;1.84
25.5;1.84
25.6;1.92
25.7;1.84
25.8;1.92
25.9;2
26;2
26.1;2
26.2;2
26.3;2
26.4;2.08
26.5;2.08
26.6;2.08
26.7;2.08
26.8;2.08
26.9;2.16
27;2.16
27.1;2.16
27.2;2.16
27.3;2.24
27.4;2.24
27.5;2.24
27.6;2.24
27.7;2.24
27.8;2.24
27.9;2.32
28;2.32
28.1;2.32
28.2;2.4
28.3;2.4
28.4;2.48
28.5;2.4
28.6;2.48
28.7;2.48
28.8;2.48
28.9;2.48
29;2.48
29.1;2.56
29.2;2.56
29.3;2.56
29.4;2.56
29.5;2.64
29.6;2.64
29.7;2.64
29.8;2.72
29.9;2.72
30;2.72
30.1;2.8
30.2;2.8
30.3;2.8
30.4;2.8
30.5;2.8
30.6;2.8
30.7;2.88
30.8;2.88
30.9;2.88
31;2.88
31.1;2.96
31.2;2.96
31.3;3.04
31.4;2.96
31.5;3.04
31.6;3.04
31.7;3.04
31.8;3.04
31.9;3.04
32;3.12
32.1;3.12
32.2;3.12
32.3;3.12
32.4;3.2
32.5;3.2
32.6;3.2
32.7;3.28
32.8;3.28
32.9;3.28
33;3.28
33.1;3.28
33.2;3.36
33.3;3.36
