# Oscilloscope file ./20191024_892946.bin
# Channel 2
Time / s;Voltage / V
18.9;0.16
19;0.16
19.1;0.08
19.2;0.16
19.3;0.16
19.4;0.08
19.5;0.16
19.6;0.16
19.7;0.16
19.8;0.16
19.9;0.24
20;0.24
20.1;0.24
20.2;0.24
20.3;0.16
20.4;0.24
20.5;0.24
20.6;0.24
20.7;0.24
20.8;0.32
20.9;0.24
21;0.16
21.1;0.16
21.2;0.16
21.3;0.08
21.4;0.08
21.5;0.16
21.6;0.16
21.7;0.16
21.8;0.08
21.9;0.08
22;0.08
22.1;0.24
22.2;0.24
22.3;0.24
22.4;0.24
22.5;0.16
22.6;0.16
22.7;0.08
22.8;0.08
22.9;0
23;0
23.1;0
23.2;-0.08
23.3;-0.08
23.4;0.08
23.5;0.16
23.6;0.16
23.7;0.24
23.8;0.32
23.9;0.32
24;0.32
24.1;0.24
24.2;0.32
24.3;0.32
24.4;0.32
24.5;0.32
24.6;0.4
24.7;0.4
24.8;0.32
24.9;0.32
25;0.24
25.1;0.32
25.2;0.24
25.3;0.32
25.4;0.32
25.5;0.32
25.6;0.32
25.7;0.32
25.8;0.32
25.9;0.32
26;0.32
26.1;0.32
26.2;0.4
26.3;0.4
26.4;0.4
26.5;0.4
26.6;0.48
26.7;0.32
26.8;0.4
26.9;0.48
27;0.48
27.1;0.48
27.2;0.48
27.3;0.4
27.4;0.48
27.5;0.48
27.6;0.48
27.7;0.56
27.8;0.48
27.9;0.48
28;0.48
28.1;0.48
28.2;0.48
28.3;0.56
28.4;0.48
28.5;0.48
28.6;0.4
28.7;0.4
28.8;0.48
28.9;0.48
29;0.48
29.1;0.48
29.2;0.48
29.3;0.56
29.4;0.56
29.5;0.48
29.6;0.48
29.7;0.56
29.8;0.56
29.9;0.48
30;0.48
30.1;0.48
30.2;0.56
30.3;0.48
30.4;0.48
30.5;0.56
30.6;0.48
30.7;0.56
30.8;0.56
30.9;0.56
31;0.56
31.1;0.4
31.2;0.4
31.3;0.48
31.4;0.56
31.5;0.64
31.6;0.72
31.7;0.8
31.8;0.8
31.9;0.8
32;0.88
32.1;0.88
32.2;0.8
32.3;0.8
32.4;0.72
32.5;0.64
32.6;0.56
32.7;0.64
32.8;0.56
32.9;0.64
33;0.64
33.1;0.64
33.2;0.72
33.3;0.64
33.4;0.72
33.5;0.64
33.6;0.56
33.7;0.56
33.8;0.64
33.9;0.64
34;0.72
34.1;0.72
34.2;0.64
34.3;0.72
34.4;0.72
34.5;0.72
34.6;0.72
34.7;0.72
34.8;0.72
34.9;0.72
35;0.72
35.1;0.72
35.2;0.72
35.3;0.72
35.4;0.72
35.5;0.72
35.6;0.72
35.7;0.72
35.8;0.8
35.9;0.8
36;0.8
36.1;0.88
36.2;0.8
36.3;0.72
36.4;0.72
36.5;0.72
36.6;0.72
36.7;0.8
36.8;0.72
36.9;0.8
37;0.8
37.1;0.72
37.2;0.8
37.3;0.8
37.4;0.8
37.5;0.88
37.6;0.88
37.7;0.88
37.8;0.88
37.9;0.88
38;0.8
38.1;0.72
38.2;0.72
38.3;0.88
38.4;1.12
38.5;1.2
38.6;1.36
38.7;1.28
38.8;1.36
38.9;1.28
39;1.28
39.1;1.2
39.2;1.12
39.3;0.96
39.4;0.88
39.5;0.88
39.6;0.88
39.7;0.8
39.8;0.8
39.9;0.72
40;0.8
40.1;0.88
40.2;0.88
40.3;1.04
40.4;1.04
40.5;0.96
40.6;1.04
40.7;1.04
40.8;1.04
40.9;1.2
41;1.12
41.1;1.12
41.2;1.12
41.3;1.12
41.4;1.12
41.5;1.2
41.6;1.2
41.7;1.28
41.8;1.2
41.9;1.28
42;1.28
42.1;1.36
42.2;1.36
42.3;1.44
42.4;1.28
42.5;1.44
42.6;1.44
42.7;1.44
42.8;1.52
42.9;1.6
43;1.6
43.1;1.6
43.2;1.6
43.3;1.6
43.4;1.6
43.5;1.68
43.6;1.68
43.7;1.6
43.8;1.6
43.9;1.6
44;1.68
44.1;1.68
44.2;1.68
44.3;1.68
44.4;1.6
44.5;1.52
44.6;1.52
44.7;1.44
44.8;1.44
44.9;1.52
45;1.6
45.1;1.52
45.2;1.44
45.3;1.36
45.4;1.36
45.5;1.36
45.6;1.36
45.7;1.28
45.8;1.44
45.9;1.6
46;1.84
46.1;1.92
46.2;2.08
46.3;2.08
46.4;2.08
46.5;2
46.6;2
46.7;2
46.8;2
46.9;1.92
47;1.92
47.1;2
47.2;2
47.3;2
47.4;2.08
47.5;2.08
47.6;2.16
47.7;2.16
47.8;2.24
47.9;2.16
48;2.24
48.1;2.24
48.2;2.24
48.3;2.24
48.4;2.32
48.5;2.32
48.6;2.24
48.7;2.16
48.8;2.16
48.9;2.24
49;2.32
49.1;2.32
49.2;2.32
49.3;2.32
49.4;2.48
49.5;2.48
49.6;2.48
49.7;2.56
49.8;2.56
49.9;2.64
50;2.64
50.1;2.72
50.2;2.64
50.3;2.72
50.4;2.8
50.5;2.8
50.6;2.88
50.7;3.04
50.8;3.12
50.9;3.12
51;3.12
51.1;3.12
51.2;3.2
51.3;3.12
51.4;3.12
51.5;3.04
51.6;2.96
51.7;2.88
51.8;2.8
51.9;2.8
52;2.88
52.1;2.96
52.2;3.04
52.3;3.2
52.4;3.28
52.5;3.44
52.6;3.52
52.7;3.52
52.8;3.52
52.9;3.44
53;3.36
53.1;3.36
53.2;3.44
53.3;3.44
53.4;3.52
53.5;3.52
53.6;3.6
53.7;3.6
53.8;3.6
53.9;3.68
54;3.6
54.1;3.68
54.2;3.68
54.3;3.68
54.4;3.76
54.5;3.84
54.6;3.84
54.7;3.92
54.8;3.84
54.9;4
55;4.24
55.1;4.48
55.2;4.64
55.3;4.56
55.4;4.56
55.5;4.4
55.6;4.4
55.7;4.4
55.8;4.32
55.9;4.24
56;4.16
56.1;4.16
56.2;4.24
56.3;4.16
56.4;4.16
56.5;4.16
56.6;4.16
56.7;4.24
56.8;4.24
56.9;4.4
57;4.64
57.1;4.72
57.2;4.8
57.3;4.88
57.4;4.96
57.5;4.96
57.6;4.96
57.7;4.96
57.8;4.88
57.9;4.96
58;4.96
58.1;4.96
58.2;5.04
58.3;4.96
58.4;5.04
58.5;5.12
58.6;5.2
58.7;5.2
58.8;5.2
58.9;5.28
59;5.44
59.1;5.52
59.2;5.68
59.3;5.68
59.4;5.76
59.5;5.84
59.6;5.84
59.7;5.76
59.8;5.68
59.9;5.68
60;5.68
60.1;5.68
60.2;5.76
60.3;5.84
60.4;5.92
60.5;6
60.6;6
60.7;6.08
60.8;6.16
60.9;6.16
61;6.08
61.1;6
61.2;6.08
61.3;6.16
61.4;6.16
61.5;6.16
61.6;6.16
61.7;6.32
61.8;6.56
61.9;6.72
62;6.8
62.1;6.8
62.2;6.64
62.3;6.72
62.4;6.72
62.5;6.72
62.6;6.8
62.7;6.8
62.8;6.88
62.9;6.88
63;7.04
63.1;7.04
63.2;7.12
63.3;7.12
63.4;7.2
63.5;7.2
63.6;7.2
63.7;7.28
63.8;7.36
63.9;7.36
64;7.52
64.1;7.68
64.2;7.76
64.3;7.84
64.4;7.92
64.5;8.08
64.6;8.08
64.7;8.16
64.8;8.16
64.9;8.08
65;8.08
65.1;8.16
65.2;8.32
65.3;8.4
65.4;8.56
65.5;8.64
65.6;8.8
65.7;8.88
65.8;8.96
65.9;8.96
66;9.12
66.1;9.12
66.2;9.2
66.3;9.28
66.4;9.28
66.5;9.28
66.6;9.28
66.7;9.28
66.8;9.28
66.9;9.28
67;9.28
67.1;9.28
67.2;9.28
67.3;9.28
67.4;9.2
67.5;9.28
67.6;9.28
67.7;9.28
67.8;9.28
67.9;9.28
68;9.2
68.1;9.28
68.2;9.28
68.3;9.28
68.4;9.28
68.5;9.2
68.6;9.2
68.7;9.28
68.8;9.28
68.9;9.2
69;9.2
69.1;9.28
69.2;9.28
69.3;9.28
69.4;9.28
69.5;9.28
69.6;9.28
69.7;9.28
69.8;9.28
69.9;9.28
70;9.28
70.1;9.28
70.2;9.2
70.3;-3.12
