# Oscilloscope file ./20191024_881905.bin
# Channel 1
Time / s;Voltage / V
0;8.64
0.1;8.72
0.2;8.64
0.3;8.72
0.4;8.72
0.5;8.72
0.6;8.72
0.7;8.8
0.8;8.8
0.9;8.8
1;8.8
1.1;8.88
1.2;8.88
1.3;8.8
1.4;8.88
1.5;8.96
1.6;8.96
1.7;8.96
1.8;8.96
1.9;9.04
2;8.96
2.1;9.04
2.2;9.04
2.3;9.12
2.4;9.04
2.5;9.12
2.6;9.12
2.7;9.2
2.8;9.2
2.9;9.2
3;9.2
3.1;9.2
3.2;9.2
3.3;9.28
3.4;9.28
3.5;9.28
3.6;9.28
3.7;9.36
3.8;9.36
3.9;9.36
4;9.36
4.1;9.44
4.2;9.44
4.3;9.44
4.4;9.52
4.5;9.52
4.6;9.52
4.7;9.52
4.8;9.6
4.9;9.6
5;9.6
5.1;9.6
5.2;9.6
5.3;9.68
5.4;9.68
5.5;9.68
5.6;9.68
5.7;9.76
5.8;9.76
5.9;9.76
6;9.76
6.1;9.84
6.2;9.76
6.3;9.84
6.4;9.92
6.5;9.92
6.6;9.92
6.7;9.92
6.8;9.92
6.9;9.92
7;10
7.1;10
7.2;10.08
7.3;10
7.4;10
7.5;10.08
7.6;10.08
7.7;10.16
7.8;10.16
7.9;10.16
8;10.16
8.1;9.12
8.2;7.92
8.3;6.88
8.4;5.76
8.5;4.64
8.6;3.52
8.7;2.4
8.8;1.36
8.9;0.24
9;0.08
9.1;0.08
9.2;0.08
9.3;0.16
9.4;0.08
9.5;0.16
9.6;0.16
9.7;0.24
9.8;0.24
9.9;0.32
10;0.24
10.1;0.32
10.2;0.32
10.3;0.32
10.4;0.4
10.5;0.32
10.6;0.4
10.7;0.4
10.8;0.4
10.9;0.48
11;0.48
11.1;0.48
11.2;0.56
11.3;0.56
11.4;0.48
11.5;0.56
11.6;0.56
11.7;0.56
11.8;0.64
11.9;0.64
12;0.64
12.1;0.64
12.2;0.72
12.3;0.64
12.4;0.72
12.5;0.72
12.6;0.72
12.7;0.8
12.8;0.8
12.9;0.88
13;0.88
13.1;0.88
13.2;0.88
13.3;0.96
13.4;0.96
13.5;0.96
13.6;0.96
13.7;0.96
13.8;1.04
13.9;1.04
14;1.04
14.1;1.12
14.2;1.12
14.3;1.12
14.4;1.12
14.5;1.12
14.6;1.2
14.7;1.2
14.8;1.2
14.9;1.2
15;1.28
15.1;1.28
15.2;1.2
15.3;1.28
15.4;1.28
15.5;1.28
15.6;1.36
15.7;1.36
15.8;1.36
15.9;1.44
16;1.44
16.1;1.44
16.2;1.44
16.3;1.52
16.4;1.52
16.5;1.52
16.6;1.6
16.7;1.6
16.8;1.6
16.9;1.6
17;1.6
17.1;1.6
17.2;1.68
17.3;1.68
17.4;1.68
17.5;1.76
17.6;1.76
17.7;1.76
17.8;1.76
17.9;1.76
18;1.76
18.1;1.84
18.2;1.84
18.3;1.84
18.4;1.84
18.5;1.92
18.6;1.92
18.7;1.92
18.8;1.92
18.9;2
19;2
19.1;2
19.2;2.08
19.3;2
19.4;2.08
19.5;2.08
19.6;2.16
19.7;2.16
19.8;2.16
19.9;2.16
20;2.24
20.1;2.24
20.2;2.24
20.3;2.24
20.4;2.24
20.5;2.24
20.6;2.32
20.7;2.32
20.8;2.32
20.9;2.4
21;2.4
21.1;2.4
21.2;2.4
21.3;2.48
21.4;2.4
21.5;2.48
21.6;2.48
21.7;2.56
21.8;2.48
21.9;2.56
22;2.56
22.1;2.56
22.2;2.64
22.3;2.64
22.4;2.64
22.5;2.64
22.6;2.72
22.7;2.72
22.8;2.72
22.9;2.72
23;2.72
23.1;2.8
23.2;2.8
23.3;2.8
23.4;2.88
23.5;2.88
23.6;2.88
23.7;2.96
23.8;2.88
23.9;2.96
24;2.96
24.1;2.96
24.2;2.96
24.3;3.04
24.4;3.04
24.5;3.04
24.6;3.04
24.7;3.12
24.8;3.12
24.9;3.12
25;3.12
25.1;3.2
25.2;3.2
25.3;3.2
25.4;3.2
25.5;3.28
25.6;3.28
25.7;3.28
25.8;3.28
25.9;3.28
26;3.36
26.1;3.36
26.2;3.36
26.3;3.36
26.4;3.44
