# Oscilloscope file ./20191024_882747.bin
# Channel 2
Time / s;Voltage / V
36.6;0.768
36.7;0.808
36.8;0.856
36.9;0.888
37;0.936
37.1;0.976
37.2;1.008
37.3;1.04
37.4;1.072
37.5;1.096
37.6;1.128
37.7;1.144
37.8;1.176
37.9;1.208
38;1.232
38.1;1.248
38.2;1.272
38.3;1.296
38.4;1.328
38.5;1.352
38.6;1.376
38.7;1.384
38.8;1.424
38.9;1.44
39;1.472
39.1;1.488
39.2;1.512
39.3;1.528
39.4;1.544
39.5;1.56
39.6;1.568
39.7;1.592
39.8;1.592
39.9;1.6
40;1.6
40.1;1.608
40.2;1.616
40.3;1.624
40.4;1.616
40.5;1.624
40.6;1.624
40.7;1.624
40.8;1.624
40.9;1.616
41;1.616
41.1;1.608
41.2;1.6
41.3;1.592
41.4;1.576
41.5;1.568
41.6;1.552
41.7;1.536
41.8;1.528
41.9;1.52
42;1.504
42.1;1.488
42.2;1.48
42.3;1.48
42.4;1.464
42.5;1.448
42.6;1.432
42.7;1.424
42.8;1.416
42.9;1.4
43;1.376
43.1;1.368
43.2;1.352
43.3;1.328
43.4;1.304
43.5;1.28
43.6;1.256
43.7;1.224
43.8;1.208
43.9;1.184
44;1.152
44.1;1.128
44.2;1.096
44.3;1.064
44.4;1.032
44.5;1
44.6;0.968
44.7;0.928
44.8;0.896
44.9;0.856
45;0.824
45.1;0.784
45.2;0.752
45.3;0.712
45.4;0.664
45.5;0.616
45.6;0.552
45.7;0.488
45.8;0.432
45.9;0.352
46;0.264
46.1;0.2
46.2;0.144
46.3;0.096
46.4;0.072
46.5;0.048
46.6;0.04
46.7;0.032
46.8;0.032
46.9;0.024
47;0.024
47.1;0.032
47.2;0.032
47.3;0.032
47.4;0.024
47.5;0.024
47.6;0.032
47.7;0.032
47.8;0.024
47.9;0.032
48;0.024
48.1;0.032
48.2;0.024
48.3;0.024
48.4;0.032
48.5;0.032
48.6;0.032
48.7;0.032
48.8;0.024
48.9;0.032
49;0.032
49.1;0.032
49.2;0.032
49.3;0.032
49.4;0.032
49.5;0.032
49.6;0.032
49.7;0.032
49.8;0.032
49.9;0.032
50;0.024
50.1;0.024
50.2;0.024
50.3;0.024
50.4;0.024
50.5;0.032
50.6;0.024
50.7;0.024
50.8;0.032
50.9;0.032
51;0.032
51.1;0.032
51.2;0.032
51.3;0.024
51.4;0.024
51.5;0.024
51.6;0.032
51.7;0.024
51.8;0.032
51.9;0.032
52;0.032
52.1;0.032
52.2;0.032
52.3;0.032
52.4;0.032
52.5;0.032
52.6;0.032
52.7;0.032
52.8;0.032
52.9;0.032
53;0.032
53.1;0.024
53.2;0.024
53.3;0.024
53.4;0.032
53.5;0.032
53.6;0.032
53.7;0.024
53.8;0.032
53.9;0.024
54;0.032
54.1;0.024
54.2;0.032
54.3;0.04
54.4;0.032
54.5;0.032
54.6;0.032
54.7;0.024
54.8;0.032
54.9;0.024
55;0.032
55.1;0.032
55.2;0.032
55.3;0.032
55.4;0.032
55.5;0.024
55.6;0.024
55.7;0.024
55.8;0.024
55.9;0.024
56;0.024
56.1;0.032
56.2;0.032
56.3;0.024
56.4;0.032
56.5;0.032
56.6;0.032
56.7;0.032
56.8;0.032
56.9;0.032
57;0.032
57.1;0.032
57.2;0.032
57.3;0.032
57.4;0.032
57.5;0.032
57.6;0.032
57.7;0.032
57.8;0.032
57.9;0.04
58;0.032
58.1;0.032
58.2;0.032
58.3;0.032
58.4;0.032
58.5;0.032
58.6;0.032
58.7;0.032
58.8;0.032
58.9;0.032
59;0.032
59.1;0.032
59.2;0.04
59.3;0.032
59.4;0.032
59.5;0.032
59.6;0.032
59.7;0.032
59.8;0.032
59.9;0.032
60;0.04
60.1;0.04
60.2;0.032
60.3;0.032
60.4;0.024
60.5;0.032
60.6;0.032
60.7;0.04
60.8;0.032
60.9;0.032
61;0.032
61.1;0.032
61.2;0.032
61.3;0.032
61.4;0.032
61.5;0.032
61.6;0.032
61.7;0.032
61.8;0.032
61.9;0.032
62;0.032
62.1;0.032
62.2;0.032
62.3;0.024
62.4;0.032
62.5;0.032
62.6;0.032
62.7;0.032
62.8;0.032
62.9;0.032
63;0.032
63.1;0.032
63.2;0.032
63.3;0.032
63.4;0.032
63.5;0.032
63.6;0.032
63.7;0.032
63.8;0.032
63.9;0.032
64;0.032
64.1;0.024
64.2;0.032
64.3;0.032
64.4;0.032
64.5;0.032
64.6;0.032
64.7;0.032
64.8;0.032
64.9;0.032
65;0.032
65.1;0.032
65.2;0.032
65.3;0.032
65.4;0.032
65.5;0.032
65.6;0.032
65.7;0.032
65.8;0.032
65.9;0.032
66;0.024
66.1;0.032
66.2;0.032
66.3;0.024
66.4;0.032
66.5;0.024
66.6;0.024
66.7;0.024
66.8;0.032
66.9;0.032
67;0.032
67.1;0.032
67.2;0.032
67.3;0.024
67.4;0.032
67.5;0.024
67.6;0.024
67.7;0.024
67.8;0.032
67.9;0.024
68;0.032
68.1;0.024
68.2;0.024
68.3;0.024
68.4;0.032
68.5;0.024
68.6;0.024
68.7;0.024
68.8;0.024
68.9;-0.216
69;-0.216
69.1;-0.216
69.2;-0.216
69.3;-0.216
69.4;-0.216
69.5;-0.216
69.6;-0.216
69.7;-0.216
69.8;-0.216
69.9;0.024
70;0.032
70.1;0.032
70.2;0.032
70.3;0.032
70.4;0.032
70.5;0.032
70.6;0.032
70.7;0.032
70.8;0.032
70.9;0.032
71;0.032
71.1;0.032
71.2;0.024
71.3;0.032
71.4;0.032
71.5;0.032
71.6;0.024
71.7;0.024
71.8;0.032
71.9;0.032
72;0.032
72.1;0.032
72.2;0.032
72.3;0.032
72.4;0.032
72.5;0.032
72.6;0.032
72.7;0.032
72.8;0.504
72.9;0.504
73;0.504
73.1;0.504
73.2;0.504
73.3;0.504
73.4;0.504
73.5;0.504
73.6;0.504
73.7;0.504
73.8;0.512
73.9;0.512
74;0.512
74.1;0.504
74.2;0.504
74.3;0.504
74.4;0.504
74.5;0.512
74.6;0.504
74.7;0.504
74.8;0.504
74.9;0.504
75;0.504
75.1;0.504
75.2;0.504
75.3;0.504
75.4;0.504
75.5;0.504
75.6;0.504
75.7;0.504
75.8;0.504
75.9;0.504
